WireReferenceID,SenderInstitution_BIC,BeneficiaryInstitution_BIC,OriginCountry,DestinationCountry,TransferAmount_EUR,CurrencyPair,TransferMessageStandard,KYC_CustomerRiskRating,SanctionScreeningResult,SettlementDuration_Minutes,AML_SuspiciousActivityFlag
SWIFT_W92817,HSBCGB2L,STANHKHH,DE,DE,901.21,EUR/CHF,SWIFT_MT103,Low_Risk,Clean_NoHit,1.60,0
SWIFT_W91064,HDFCINBB,SMBCJPJT,AU,ES,29816.36,EUR/USD,SEPA_Instant_Credit,Standard_Risk,Clean_NoHit,44.72,0
SWIFT_W92937,SANTRSMM,UBSWCHZH,IN,AU,1101.59,EUR/AED,ISO20022_pacs008,Enhanced_Due_Diligence,Clean_NoHit,4.57,0
SWIFT_W92248,DBSSHKHH,FABAEADX,CH,CH,75473.24,EUR/GBP,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,131.49,1
SWIFT_W91680,HDFCINBB,STANHKHH,AU,CH,59793.23,EUR/SGD,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,89.50,0
SWIFT_W92539,HDFCINBB,SMBCJPJT,CH,CA,51968.26,EUR/CHF,ISO20022_pacs008,Low_Risk,Cleared_FalsePositive,58.07,0
SWIFT_W92001,DBSGSGSG,INGBNL2A,CH,ES,158087.02,EUR/INR,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,114.37,0
SWIFT_W91230,HDFCINBB,SMBCJPJT,AU,DE,77154.29,EUR/SGD,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,96.20,0
SWIFT_W92809,HSBCGB2L,UBSWCHZH,AU,AU,1962.95,EUR/AED,Fedwire_Funds,Enhanced_Due_Diligence,Clean_NoHit,6.18,0
SWIFT_W91712,DBSSHKHH,INGBNL2A,FR,CH,212596.73,EUR/GBP,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,161.44,0
SWIFT_W91121,HDFCINBB,SMBCJPJT,AU,JP,1026.69,USD/JPY,SWIFT_MT103,Standard_Risk,Clean_NoHit,5.91,0
SWIFT_W92637,DBSGSGSG,BCOPESMM,CH,ES,13054.08,EUR/CHF,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,37.86,0
SWIFT_W91217,HDFCINBB,SBININBB,AU,SG,1059.81,EUR/SGD,SWIFT_MT103,Standard_Risk,Clean_NoHit,5.08,0
SWIFT_W91333,HDFCINBB,STANHKHH,DE,DE,26523.38,EUR/GBP,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,30.83,0
SWIFT_W92411,HSBCGB2L,SBININBB,SG,GB,1231.73,USD/CAD,SWIFT_MT103,Enhanced_Due_Diligence,Clean_NoHit,19.94,0
SWIFT_W92861,HSBCGB2L,STANHKHH,AE,AU,3393.77,EUR/AED,Fedwire_Funds,Enhanced_Due_Diligence,Clean_NoHit,12.07,0
SWIFT_W92600,HDFCINBB,STANHKHH,DE,AU,14602.60,EUR/AED,ISO20022_pacs008,Enhanced_Due_Diligence,Clean_NoHit,52.81,0
SWIFT_W92509,DEUTDEDD,RABONL2U,FR,CA,27201.74,EUR/CHF,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,112.53,0
SWIFT_W92692,DEUTDEDD,BARCGB22,NL,ES,2155.46,EUR/CHF,SWIFT_MT103,Enhanced_Due_Diligence,Clean_NoHit,70.91,0
SWIFT_W92770,HSBCGB2L,UBSWCHZH,AU,AU,3775.41,EUR/AED,Fedwire_Funds,Enhanced_Due_Diligence,Clean_NoHit,9.92,0
SWIFT_W92444,DBSSHKHH,INGBNL2A,CH,CH,66990.85,EUR/CHF,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,106.18,1
SWIFT_W92795,DEUTDEDD,BARCGB22,CH,SG,807.28,EUR/GBP,SWIFT_MT103,Standard_Risk,Clean_NoHit,1.57,0
SWIFT_W92769,HSBCGB2L,RABONL2U,NL,CA,7222.19,EUR/CHF,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,66.14,0
SWIFT_W92851,DBSSHKHH,BCOPESMM,DE,GB,3133.17,EUR/CHF,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,21.52,0
SWIFT_W92748,HSBCGB2L,SMBCJPJT,IN,AU,5620.05,EUR/AED,ISO20022_pacs008,Enhanced_Due_Diligence,Clean_NoHit,47.42,0
SWIFT_W91398,HSBCGB2L,STANHKHH,DE,JP,932.45,USD/CAD,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,4.16,0
SWIFT_W92520,DEUTDEDD,RABONL2U,IN,CA,47393.14,EUR/GBP,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,173.73,0
SWIFT_W91893,DBSSHKHH,SBININBB,CH,CH,298476.94,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,163.83,1
SWIFT_W92356,HDFCINBB,SMBCJPJT,IN,CH,21562.60,EUR/GBP,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,49.33,0
SWIFT_W91242,HSBCGB2L,STANHKHH,AU,GB,1170.38,USD/JPY,SWIFT_MT103,Standard_Risk,Clean_NoHit,5.98,0
SWIFT_W92411,HDFCINBB,STANHKHH,CH,CA,20508.78,EUR/AED,Fedwire_Funds,Low_Risk,Clean_NoHit,29.65,0
SWIFT_W92764,DEUTDEDD,BCOPESMM,NL,ES,7238.90,EUR/CHF,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,82.28,0
SWIFT_W90641,SANTRSMM,UBSWCHZH,AU,SG,800.53,USD/JPY,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.21,0
SWIFT_W92183,HDFCINBB,STANHKHH,AU,GB,2692.72,EUR/GBP,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,6.46,0
SWIFT_W92098,HDFCINBB,STANHKHH,AU,CA,98029.49,EUR/GBP,Fedwire_Funds,Low_Risk,Cleared_FalsePositive,105.14,1
SWIFT_W92828,HSBCGB2L,SMBCJPJT,GB,CA,4779.50,EUR/CHF,ISO20022_pacs008,Low_Risk,Clean_NoHit,10.94,0
SWIFT_W91564,SANTRSMM,UBSWCHZH,AU,GB,800.58,EUR/GBP,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.22,0
SWIFT_W92430,HDFCINBB,STANHKHH,AU,CA,23988.52,EUR/CHF,Fedwire_Funds,Low_Risk,Clean_NoHit,45.25,0
SWIFT_W92792,SANTRSMM,STANHKHH,GB,ES,805.49,EUR/JPY,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,0.67,0
SWIFT_W92350,SANTRSMM,SMBCJPJT,DE,SG,801.27,USD/JPY,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.60,0
SWIFT_W92292,DEUTDEDD,SMBCJPJT,AU,AU,53250.59,EUR/CHF,ISO20022_pacs008,Enhanced_Due_Diligence,Cleared_FalsePositive,110.73,1
SWIFT_W92342,DEUTDEDD,SMBCJPJT,CH,CA,48960.53,EUR/CHF,ISO20022_pacs008,Enhanced_Due_Diligence,Cleared_FalsePositive,116.03,1
SWIFT_W91612,HSBCGB2L,STANHKHH,AE,CA,11562.55,EUR/INR,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,44.83,0
SWIFT_W91933,DBSSHKHH,RABONL2U,DE,CH,284590.62,EUR/GBP,ISO20022_pacs008,Low_Risk,Cleared_FalsePositive,159.67,1
SWIFT_W91687,DEUTDEDD,SBININBB,AU,ES,104523.45,EUR/SGD,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,124.54,1
SWIFT_W92097,HDFCINBB,STANHKHH,AU,CA,27025.29,EUR/GBP,ISO20022_pacs008,Low_Risk,Clean_NoHit,51.77,0
SWIFT_W92746,SANTRSMM,UBSWCHZH,AE,DE,801.14,EUR/CHF,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.26,0
SWIFT_W91809,DEUTDEDD,STANHKHH,CH,DE,61933.90,EUR/SGD,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,105.51,0
SWIFT_W92665,HSBCGB2L,SMBCJPJT,GB,SG,802.27,EUR/JPY,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.80,0
SWIFT_W91568,DBSSHKHH,SBININBB,CH,DE,159947.23,EUR/SGD,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,118.52,0
SWIFT_W92272,HSBCGB2L,STANHKHH,CH,US,800.68,EUR/USD,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.33,0
SWIFT_W90318,HSBCGB2L,UBSWCHZH,AU,ES,972.21,USD/CAD,SWIFT_MT103,Standard_Risk,Clean_NoHit,4.00,0
SWIFT_W92572,DBSSHKHH,INGBNL2A,GB,CA,52284.52,EUR/INR,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,146.84,0
SWIFT_W92968,SANTRSMM,SMBCJPJT,US,ES,803.68,EUR/AED,SWIFT_MT103,Enhanced_Due_Diligence,Clean_NoHit,1.04,0
SWIFT_W90731,HSBCGB2L,STANHKHH,AU,ES,5941.79,USD/CAD,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,27.78,0
SWIFT_W92107,DEUTDEDD,SMBCJPJT,AU,CH,50820.85,EUR/GBP,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,45.39,0
SWIFT_W92112,HSBCGB2L,SBININBB,IN,SG,801.69,EUR/USD,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.90,0
SWIFT_W91607,HSBCGB2L,UBSWCHZH,FR,DE,1003.25,EUR/GBP,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,2.49,0
SWIFT_W92214,HDFCINBB,INGBNL2A,IN,CH,23409.74,EUR/JPY,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,90.72,0
SWIFT_W92820,HSBCGB2L,UBSWCHZH,AU,AU,1440.96,EUR/AED,Fedwire_Funds,Enhanced_Due_Diligence,Clean_NoHit,8.94,0
SWIFT_W92738,HSBCGB2L,UBSWCHZH,AU,AU,2804.50,EUR/AED,Fedwire_Funds,Enhanced_Due_Diligence,Clean_NoHit,19.91,1
SWIFT_W92464,HDFCINBB,STANHKHH,CH,CA,21933.04,EUR/CHF,ISO20022_pacs008,Enhanced_Due_Diligence,Clean_NoHit,36.74,0
SWIFT_W90592,HDFCINBB,SMBCJPJT,AU,JP,902.84,USD/CAD,SWIFT_MT103,Standard_Risk,Clean_NoHit,3.43,0
SWIFT_W92700,HSBCGB2L,SBININBB,AU,US,800.54,EUR/CHF,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.21,0
SWIFT_W91908,HDFCINBB,STANHKHH,DE,CH,76428.21,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,96.08,0
SWIFT_W92402,DBSSHKHH,RABONL2U,DE,CH,93386.59,EUR/GBP,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,154.15,1
SWIFT_W91920,HSBCGB2L,UBSWCHZH,IN,JP,913.83,EUR/JPY,SWIFT_MT103,Low_Risk,Clean_NoHit,4.92,0
SWIFT_W92795,HDFCINBB,INGBNL2A,IN,DE,4057.89,EUR/AED,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,51.85,0
SWIFT_W92789,SANTRSMM,UBSWCHZH,AE,DE,800.98,EUR/SGD,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,0.27,0
SWIFT_W92669,HDFCINBB,SMBCJPJT,NL,CH,6034.40,EUR/AED,ISO20022_pacs008,Enhanced_Due_Diligence,Clean_NoHit,34.02,0
SWIFT_W92664,HDFCINBB,RABONL2U,IN,AU,26479.01,EUR/CHF,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,84.18,0
SWIFT_W91822,HDFCINBB,STANHKHH,CH,GB,1063.30,USD/CAD,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,4.94,0
SWIFT_W91822,DEUTDEDD,RABONL2U,AU,JP,2421.13,EUR/INR,SWIFT_MT103,Standard_Risk,Clean_NoHit,7.01,0
SWIFT_W92068,HSBCGB2L,UBSWCHZH,AU,CH,5024.77,EUR/GBP,ISO20022_pacs008,Low_Risk,Clean_NoHit,15.91,0
SWIFT_W92495,DEUTDEDD,FABAEADX,IN,CA,45427.51,EUR/GBP,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,124.27,0
SWIFT_W92822,HSBCGB2L,SBININBB,NL,CH,1450.03,EUR/AED,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,7.73,0
SWIFT_W92563,DBSSHKHH,BARCGB22,DE,GB,3092.06,EUR/CHF,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,29.74,0
SWIFT_W92883,HSBCGB2L,SBININBB,US,CH,1591.89,EUR/AED,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,21.34,0
SWIFT_W91202,SANTRSMM,UBSWCHZH,AU,JP,801.24,USD/CAD,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.30,0
SWIFT_W91181,HDFCINBB,STANHKHH,AE,GB,1123.91,USD/CAD,SWIFT_MT103,Standard_Risk,Clean_NoHit,3.47,0
SWIFT_W92823,SANTRSMM,UBSWCHZH,AU,SG,800.60,EUR/CHF,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.22,0
SWIFT_W92709,HSBCGB2L,SMBCJPJT,SG,DE,1655.75,EUR/CHF,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,15.72,0
SWIFT_W92398,HDFCINBB,SMBCJPJT,FR,CA,27757.11,EUR/CHF,ISO20022_pacs008,Enhanced_Due_Diligence,Cleared_FalsePositive,123.46,0
SWIFT_W92606,DEUTDEDD,FABAEADX,IN,CH,15502.77,EUR/GBP,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,198.94,0
SWIFT_W92126,DBSSHKHH,RABONL2U,CH,CH,189425.78,EUR/INR,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,143.28,1
SWIFT_W92264,DEUTDEDD,SBININBB,CH,CH,82852.04,EUR/CHF,ISO20022_pacs008,PEP_Politically_Exposed,Cleared_FalsePositive,76.42,0
SWIFT_W91346,HDFCINBB,SMBCJPJT,GB,CA,8945.50,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,36.94,0
SWIFT_W92833,HSBCGB2L,STANHKHH,IN,AU,2514.53,EUR/AED,ISO20022_pacs008,Enhanced_Due_Diligence,Clean_NoHit,12.44,0
SWIFT_W92685,DBSSHKHH,BCOPESMM,FR,ES,17115.56,EUR/CHF,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,74.27,0
SWIFT_W91042,HDFCINBB,STANHKHH,DE,GB,6225.98,EUR/GBP,SEPA_Instant_Credit,Standard_Risk,Clean_NoHit,14.46,0
SWIFT_W92004,DEUTDEDD,SMBCJPJT,AU,CH,68355.29,EUR/JPY,ISO20022_pacs008,Low_Risk,Cleared_FalsePositive,163.09,1
SWIFT_W92168,DBSSHKHH,RABONL2U,CH,CH,77198.72,EUR/GBP,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,170.27,1
SWIFT_W92866,HDFCINBB,RABONL2U,IN,AU,5555.46,EUR/AED,ISO20022_pacs008,Enhanced_Due_Diligence,Clean_NoHit,64.58,0
SWIFT_W92397,HDFCINBB,STANHKHH,CH,CA,17748.59,EUR/CHF,Fedwire_Funds,Enhanced_Due_Diligence,Cleared_FalsePositive,55.62,1
SWIFT_W92788,HDFCINBB,SMBCJPJT,DE,AU,12918.77,EUR/AED,ISO20022_pacs008,Enhanced_Due_Diligence,Cleared_FalsePositive,36.08,0
SWIFT_W92897,HSBCGB2L,INGBNL2A,US,GB,826.21,EUR/AED,SWIFT_MT103,Enhanced_Due_Diligence,Clean_NoHit,3.57,0
SWIFT_W92306,DBSSHKHH,BCOPESMM,FR,DE,25761.46,EUR/CHF,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,81.32,0
SWIFT_W92852,HDFCINBB,BARCGB22,NL,CH,3079.75,EUR/CHF,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,52.44,0
SWIFT_W92817,HSBCGB2L,STANHKHH,GB,SG,802.21,EUR/AED,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,0.43,0
SWIFT_W92723,HSBCGB2L,SMBCJPJT,FR,SG,801.89,EUR/GBP,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,0.61,0
SWIFT_W92263,DEUTDEDD,RABONL2U,AU,GB,6123.15,EUR/SGD,SWIFT_MT103,Standard_Risk,Clean_NoHit,13.67,0
SWIFT_W92895,HSBCGB2L,STANHKHH,GB,CA,1766.73,EUR/AED,ISO20022_pacs008,Enhanced_Due_Diligence,Clean_NoHit,5.44,0
SWIFT_W92492,DEUTDEDD,FABAEADX,FR,CH,25251.12,EUR/CHF,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,175.12,0
SWIFT_W91853,SANTRSMM,UBSWCHZH,AE,GB,800.69,EUR/INR,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.25,0
SWIFT_W91983,HDFCINBB,SMBCJPJT,AU,CA,84692.45,EUR/INR,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,77.15,0
SWIFT_W92855,HDFCINBB,BCOPESMM,FR,SG,812.48,EUR/AED,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,2.01,0
SWIFT_W91644,HSBCGB2L,STANHKHH,IN,JP,814.31,EUR/JPY,SWIFT_MT103,Standard_Risk,Clean_NoHit,1.18,0
SWIFT_W92887,HDFCINBB,RABONL2U,CH,JP,920.60,EUR/AED,SWIFT_MT103,Standard_Risk,Clean_NoHit,2.12,0
SWIFT_W92236,DBSSHKHH,INGBNL2A,CH,CH,100526.55,EUR/GBP,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,112.90,1
SWIFT_W92870,HSBCGB2L,STANHKHH,SG,AU,1289.73,EUR/AED,ISO20022_pacs008,Enhanced_Due_Diligence,Clean_NoHit,5.99,0
SWIFT_W92848,HSBCGB2L,SBININBB,SG,CA,2974.17,EUR/AED,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,46.62,0
SWIFT_W92647,HDFCINBB,SBININBB,FR,AU,21200.54,EUR/CHF,ISO20022_pacs008,Enhanced_Due_Diligence,Cleared_FalsePositive,80.09,1
SWIFT_W92377,DEUTDEDD,SMBCJPJT,FR,DE,55149.66,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,83.12,0
SWIFT_W92652,HDFCINBB,SBININBB,FR,CA,23676.93,EUR/CHF,ISO20022_pacs008,Enhanced_Due_Diligence,Cleared_FalsePositive,52.34,0
SWIFT_W92541,DEUTDEDD,SBININBB,FR,CA,33476.57,EUR/CHF,ISO20022_pacs008,Enhanced_Due_Diligence,Clean_NoHit,67.81,0
SWIFT_W90635,HSBCGB2L,STANHKHH,AE,GB,809.74,EUR/SGD,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.74,0
SWIFT_W92079,DBSSHKHH,SMBCJPJT,AU,DE,82298.28,EUR/INR,ISO20022_pacs008,PEP_Politically_Exposed,Cleared_FalsePositive,85.26,0
SWIFT_W92764,HSBCGB2L,RABONL2U,US,DE,1289.12,EUR/CHF,SWIFT_MT103,Enhanced_Due_Diligence,Clean_NoHit,21.55,0
SWIFT_W90443,SANTRSMM,UBSWCHZH,AE,ES,852.15,USD/CAD,SWIFT_MT103,Standard_Risk,Clean_NoHit,2.66,0
SWIFT_W92914,HSBCGB2L,SBININBB,NL,GB,815.66,EUR/AED,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,0.84,0
SWIFT_W92585,HSBCGB2L,UBSWCHZH,FR,ES,2496.83,EUR/CHF,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,12.58,0
SWIFT_W92607,HDFCINBB,FABAEADX,GB,CA,12957.98,EUR/AED,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,61.30,0
SWIFT_W92314,DEUTDEDD,SMBCJPJT,GB,DE,30995.80,EUR/CHF,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,57.08,0
SWIFT_W91701,HDFCINBB,SMBCJPJT,AU,GB,858.23,EUR/USD,SWIFT_MT103,Standard_Risk,Clean_NoHit,2.02,0
SWIFT_W92497,DBSSHKHH,INGBNL2A,GB,ES,28792.29,EUR/CHF,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,87.61,0
SWIFT_W91359,HDFCINBB,SMBCJPJT,DE,JP,9405.64,EUR/JPY,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,23.00,0
SWIFT_W91996,HDFCINBB,SBININBB,FR,SG,828.07,EUR/INR,SWIFT_MT103,Standard_Risk,Clean_NoHit,2.12,0
SWIFT_W91106,SANTRSMM,UBSWCHZH,CH,CA,1946.47,EUR/SGD,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,7.46,0
SWIFT_W92531,DEUTDEDD,FABAEADX,FR,CH,27641.21,EUR/GBP,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,42.93,0
SWIFT_W90752,HSBCGB2L,UBSWCHZH,AU,ES,972.37,EUR/USD,SWIFT_MT103,Standard_Risk,Clean_NoHit,2.97,0
SWIFT_W91999,DBSSHKHH,RABONL2U,DE,CH,258058.55,EUR/INR,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,152.03,1
SWIFT_W91591,SANTRSMM,UBSWCHZH,AE,CA,844.55,EUR/GBP,SEPA_Instant_Credit,Standard_Risk,Clean_NoHit,1.06,0
SWIFT_W90765,HDFCINBB,SMBCJPJT,DE,DE,8579.78,EUR/INR,SWIFT_MT103,Standard_Risk,Clean_NoHit,23.07,0
SWIFT_W92777,HDFCINBB,UBSWCHZH,AE,AU,3424.93,EUR/AED,Fedwire_Funds,Enhanced_Due_Diligence,Clean_NoHit,12.52,0
SWIFT_W92334,DEUTDEDD,INGBNL2A,GB,ES,88682.55,EUR/JPY,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,182.59,0
SWIFT_W91336,SANTRSMM,UBSWCHZH,AU,JP,802.53,USD/CAD,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.38,0
SWIFT_W92819,HSBCGB2L,SBININBB,US,JP,811.53,EUR/CHF,SWIFT_MT103,Low_Risk,Clean_NoHit,2.28,0
SWIFT_W92777,HDFCINBB,SMBCJPJT,DE,DE,8217.66,EUR/AED,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,13.70,0
SWIFT_W91678,HSBCGB2L,STANHKHH,CH,CH,8949.92,EUR/INR,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,16.91,0
SWIFT_W92286,DBSSHKHH,INGBNL2A,GB,CH,82557.16,EUR/INR,SEPA_Instant_Credit,Enhanced_Due_Diligence,Cleared_FalsePositive,219.82,0
SWIFT_W92623,DEUTDEDD,SBININBB,AU,CA,32273.60,EUR/CHF,ISO20022_pacs008,Low_Risk,Cleared_FalsePositive,84.87,1
SWIFT_W92663,DBSGSGSG,RABONL2U,AU,DE,32560.98,EUR/CHF,ISO20022_pacs008,Low_Risk,Cleared_FalsePositive,44.09,0
SWIFT_W92565,HDFCINBB,STANHKHH,AU,CA,16873.54,EUR/AED,Fedwire_Funds,Low_Risk,Clean_NoHit,24.81,0
SWIFT_W92021,DEUTDEDD,SBININBB,DE,CA,139590.41,EUR/GBP,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,158.30,1
SWIFT_W92595,HDFCINBB,BARCGB22,SG,ES,1173.16,EUR/AED,SWIFT_MT103,Enhanced_Due_Diligence,Clean_NoHit,44.72,0
SWIFT_W92164,HDFCINBB,SMBCJPJT,AU,CA,46351.76,EUR/CHF,ISO20022_pacs008,Low_Risk,Cleared_FalsePositive,126.21,1
SWIFT_W92874,HSBCGB2L,SMBCJPJT,SG,AU,2972.24,EUR/AED,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,18.95,0
SWIFT_W92390,DBSSHKHH,FABAEADX,CH,ES,16765.10,EUR/SGD,SWIFT_MT103,PEP_Politically_Exposed,Clean_NoHit,43.59,0
SWIFT_W91525,HSBCGB2L,STANHKHH,AU,DE,908.22,EUR/JPY,SWIFT_MT103,Standard_Risk,Clean_NoHit,1.98,0
SWIFT_W92831,HSBCGB2L,STANHKHH,SG,CH,2593.70,EUR/AED,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,12.23,0
SWIFT_W92747,HDFCINBB,STANHKHH,AU,AU,8861.37,EUR/AED,Fedwire_Funds,Enhanced_Due_Diligence,Clean_NoHit,19.74,0
SWIFT_W92771,HSBCGB2L,STANHKHH,SG,CA,4303.47,EUR/AED,Fedwire_Funds,Enhanced_Due_Diligence,Clean_NoHit,21.64,0
SWIFT_W92188,HSBCGB2L,SMBCJPJT,DE,SG,801.40,EUR/JPY,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.51,0
SWIFT_W92399,DBSSHKHH,INGBNL2A,DE,DE,91194.80,EUR/GBP,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,106.53,0
SWIFT_W90210,SANTRSMM,UBSWCHZH,AE,SG,800.86,USD/JPY,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.37,0
SWIFT_W92821,HDFCINBB,BARCGB22,SG,GB,1105.82,EUR/CHF,SWIFT_MT103,Enhanced_Due_Diligence,Clean_NoHit,36.53,0
SWIFT_W92682,HSBCGB2L,STANHKHH,AU,US,800.58,EUR/SGD,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.25,0
SWIFT_W92351,DBSSHKHH,RABONL2U,CH,CA,77053.94,EUR/GBP,SEPA_Instant_Credit,Low_Risk,Cleared_FalsePositive,123.83,1
SWIFT_W91835,HSBCGB2L,UBSWCHZH,AE,GB,806.81,EUR/INR,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.54,0
SWIFT_W92775,HSBCGB2L,SMBCJPJT,NL,DE,1404.33,EUR/CHF,SWIFT_MT103,Enhanced_Due_Diligence,Clean_NoHit,10.93,0
SWIFT_W92866,HSBCGB2L,STANHKHH,AU,SG,800.94,EUR/CHF,SWIFT_MT103,Standard_Risk,Clean_NoHit,0.26,0
SWIFT_W92198,DBSSHKHH,FABAEADX,AU,JP,1371.13,EUR/GBP,SWIFT_MT103,Standard_Risk,Clean_NoHit,6.13,0
SWIFT_W92824,HDFCINBB,RABONL2U,GB,GB,995.44,EUR/CHF,SWIFT_MT103,Low_Risk,Clean_NoHit,5.64,0
SWIFT_W92491,HSBCGB2L,UBSWCHZH,AE,AU,9781.23,EUR/CHF,Fedwire_Funds,Enhanced_Due_Diligence,Cleared_FalsePositive,90.47,1
SWIFT_W91346,DBSSHKHH,SBININBB,AU,SG,3320.14,EUR/SGD,SWIFT_MT103,Standard_Risk,Clean_NoHit,13.97,0
SWIFT_W92961,HSBCGB2L,BCOPESMM,NL,CA,1278.95,EUR/AED,SEPA_Instant_Credit,Enhanced_Due_Diligence,Clean_NoHit,11.94,0
SWIFT_W92138,DEUTDEDD,SMBCJPJT,CH,CA,140925.67,EUR/GBP,ISO20022_pacs008,Low_Risk,Cleared_FalsePositive,98.95,1
SWIFT_W92920,HSBCGB2L,STANHKHH,DE,CA,1956.67,EUR/AED,ISO20022_pacs008,Enhanced_Due_Diligence,Clean_NoHit,4.59,0
