PaymentID,CardNetwork,CardType,TransactionAmount_USD,MerchantCategory,CardholderCountry,MerchantCountry,CVV_Match,ThreeDSecure_Status,DeviceType,UserAccountAge_Days,IsChargeback
PAY_001438,Mastercard,Credit,44.91,Apparel,SG,SG,Match,Authenticated_Success,Mobile_Android,2335,0
PAY_001439,Discover,Credit,356.84,Apparel,SG,SG,Match,Authenticated_Success,Mobile_Android,1661,0
PAY_001440,RuPay,Credit,67.30,Food_Beverage,GB,GB,Match,Authenticated_Success,Desktop_Windows,2747,0
PAY_001441,Visa,Credit,955.86,Food_Beverage,US,US,Match,Authenticated_Success,Mobile_Android,1036,0
PAY_001442,Visa,Credit,129.40,Food_Beverage,US,US,Match,Attempted_NoAuth,Mobile_iOS,634,0
PAY_001443,Visa,Corporate,60.46,Travel_Airlines,AE,AE,Match,Authenticated_Success,Mobile_iOS,684,0
PAY_001444,Visa,Corporate,1853.38,Electronics,CA,US,Match,Authenticated_Success,Mobile_iOS,636,0
PAY_001445,Visa,Credit,625.26,Electronics,GB,GB,Match,Authenticated_Success,Desktop_Windows,138,0
PAY_001446,Mastercard,Credit,658.50,Luxury_Goods,US,US,Match,Authenticated_Success,Desktop_Windows,160,0
PAY_001447,Discover,Credit,882.80,Luxury_Goods,IN,AE,Match,Exempt_LowRisk,Mobile_iOS,193,0
PAY_001448,Mastercard,Credit,18.03,Apparel,US,US,Match,Authenticated_Success,Mobile_Android,574,0
PAY_001449,Mastercard,Debit,9.16,Digital_Gaming,US,DE,Match,Attempted_NoAuth,Mobile_iOS,2314,0
PAY_001450,Visa,Credit,63.69,Digital_Gaming,US,US,Match,Authenticated_Success,Desktop_macOS,877,0
PAY_001451,American Express,Debit,303.88,Apparel,GB,GB,Match,Exempt_LowRisk,Tablet,2134,0
PAY_001452,Mastercard,Prepaid,103.06,Apparel,AU,AU,Match,Authenticated_Success,Desktop_Windows,265,0
PAY_001453,American Express,Debit,437.07,Apparel,IN,IN,Match,Exempt_LowRisk,Mobile_iOS,2922,0
PAY_001454,Discover,Debit,1854.08,Luxury_Goods,US,US,Match,Authenticated_Success,Mobile_Android,1298,0
PAY_001455,Visa,Credit,68.22,Subscription,US,US,Match,Authenticated_Success,Tablet,1610,0
PAY_001456,Visa,Credit,245.21,Digital_Gaming,FR,FR,Match,Authenticated_Success,Mobile_iOS,2464,0
PAY_001457,Visa,Credit,1423.89,Travel_Airlines,GB,GB,Match,Authenticated_Success,Mobile_Android,3641,0
PAY_001458,Mastercard,Debit,61.06,Food_Beverage,US,AE,Match,Exempt_LowRisk,Desktop_macOS,2894,0
PAY_001459,Discover,Credit,147.59,Electronics,US,US,Match,Authenticated_Success,Desktop_Windows,1465,0
PAY_001460,Visa,Debit,505.88,Luxury_Goods,CA,CA,Match,Exempt_LowRisk,Mobile_Android,1262,0
PAY_001461,American Express,Credit,4.70,Digital_Gaming,JP,JP,Mismatch,Attempted_NoAuth,Mobile_Android,1236,1
PAY_001462,Mastercard,Credit,90.78,Digital_Gaming,DE,DE,Match,Authenticated_Success,Desktop_macOS,306,0
PAY_001463,Visa,Credit,412.44,Electronics,US,US,Match,Authenticated_Success,Mobile_Android,1233,0
PAY_001464,Visa,Prepaid,78.18,Food_Beverage,DE,DE,Match,Authenticated_Success,Desktop_macOS,2771,0
PAY_001465,Mastercard,Credit,97.43,Subscription,US,US,Match,Authenticated_Success,Mobile_Android,1008,0
PAY_001466,Mastercard,Credit,178.00,Electronics,IN,IN,Mismatch,Exempt_LowRisk,Desktop_Windows,1428,0
PAY_001467,Mastercard,Credit,20.76,Electronics,US,US,Match,Authenticated_Success,Desktop_macOS,253,0
PAY_001468,Visa,Debit,1162.67,Electronics,US,US,Match,Authenticated_Success,Mobile_Android,918,0
PAY_001469,Mastercard,Prepaid,177.98,Travel_Airlines,GB,GB,Match,Authenticated_Success,Mobile_iOS,251,0
PAY_001470,Visa,Credit,33.80,Digital_Gaming,US,US,Match,Authenticated_Success,Mobile_iOS,1718,0
PAY_001471,Discover,Corporate,831.64,Electronics,US,US,Match,Authenticated_Success,Desktop_Windows,1084,0
PAY_001472,Visa,Credit,195.70,Food_Beverage,CA,CA,Match,Exempt_LowRisk,Mobile_Android,3540,0
PAY_001473,Visa,Debit,90.05,Apparel,FR,FR,Match,Authenticated_Success,Mobile_iOS,2152,0
PAY_001474,Mastercard,Credit,155.45,Digital_Gaming,IN,IN,Match,Authenticated_Success,Desktop_Windows,1360,0
PAY_001475,Mastercard,Credit,18.72,Apparel,US,US,Match,Authenticated_Success,Desktop_macOS,1962,0
PAY_001476,Mastercard,Debit,61.01,Digital_Gaming,US,US,Match,Authenticated_Success,Desktop_macOS,3502,0
PAY_001477,Mastercard,Credit,277.07,Digital_Gaming,GB,GB,Match,Authenticated_Success,Mobile_Android,659,0
PAY_001478,RuPay,Credit,31.66,Apparel,GB,GB,Match,Exempt_LowRisk,Tablet,924,0
PAY_001479,Mastercard,Debit,22.24,Digital_Gaming,US,US,Match,Authenticated_Success,Desktop_Windows,1990,0
PAY_001480,Mastercard,Prepaid,72.71,Food_Beverage,AU,FR,Mismatch,Exempt_LowRisk,Mobile_iOS,386,0
PAY_001481,Mastercard,Credit,74.61,Digital_Gaming,JP,JP,NotProvided,Failed,Tablet,1897,1
PAY_001482,Visa,Debit,135.96,Food_Beverage,US,US,Match,Exempt_LowRisk,Mobile_Android,574,0
PAY_001483,Mastercard,Debit,14.64,Digital_Gaming,IN,IN,Match,Exempt_LowRisk,Desktop_macOS,3154,0
PAY_001484,Visa,Credit,16.15,Travel_Airlines,CA,CA,Match,Exempt_LowRisk,Desktop_Windows,2824,0
PAY_001485,Mastercard,Debit,183.71,Apparel,US,US,Match,Authenticated_Success,Mobile_Android,178,0
PAY_001486,Visa,Credit,81.05,Travel_Airlines,CA,SG,Match,Authenticated_Success,Mobile_iOS,1962,0
PAY_001487,RuPay,Debit,34.09,Apparel,US,US,Mismatch,Authenticated_Success,Mobile_iOS,767,1
PAY_001488,Mastercard,Credit,16.91,Electronics,US,US,Match,Authenticated_Success,Mobile_iOS,2124,0
PAY_001489,Discover,Credit,575.26,Electronics,AE,AE,Match,Authenticated_Success,Mobile_Android,1988,0
PAY_001490,Mastercard,Credit,274.51,Electronics,CA,US,Match,Failed,Desktop_Windows,3532,1
PAY_001491,Visa,Credit,93.80,Subscription,US,US,Match,Authenticated_Success,Mobile_iOS,649,0
PAY_001492,American Express,Debit,93.11,Subscription,GB,GB,Match,Authenticated_Success,Mobile_iOS,1843,0
PAY_001493,Mastercard,Prepaid,27.66,Travel_Airlines,JP,DE,Match,Authenticated_Success,Mobile_Android,3524,0
PAY_001494,American Express,Credit,63.18,Electronics,GB,GB,Match,Authenticated_Success,Mobile_iOS,428,0
PAY_001495,Mastercard,Credit,40.57,Food_Beverage,AU,AU,Match,Authenticated_Success,Mobile_iOS,927,0
PAY_001496,Mastercard,Credit,117.06,Travel_Airlines,IN,IN,Match,Authenticated_Success,Mobile_iOS,2622,0
PAY_001497,American Express,Credit,49.47,Apparel,US,US,Match,Authenticated_Success,Mobile_Android,395,0
PAY_001498,Mastercard,Credit,87.43,Digital_Gaming,DE,DE,Match,Exempt_LowRisk,Mobile_Android,759,0
PAY_001499,Visa,Debit,1311.44,Luxury_Goods,DE,DE,Match,Authenticated_Success,Desktop_Windows,3493,0
PAY_001500,Mastercard,Debit,36.65,Electronics,FR,FR,Match,Exempt_LowRisk,Mobile_iOS,2123,0
PAY_001501,Mastercard,Credit,66.04,Digital_Gaming,US,DE,Match,Authenticated_Success,Mobile_iOS,205,0
PAY_001502,RuPay,Credit,583.47,Travel_Airlines,US,US,Mismatch,Authenticated_Success,Desktop_Windows,3118,0
PAY_001503,Visa,Debit,67.57,Electronics,US,US,Match,Authenticated_Success,Tablet,1911,1
PAY_001504,Mastercard,Credit,53.94,Digital_Gaming,CA,CA,Match,Exempt_LowRisk,Mobile_iOS,1741,0
PAY_001505,American Express,Credit,111.41,Digital_Gaming,FR,FR,Match,Authenticated_Success,Desktop_Windows,3622,0
PAY_001506,Mastercard,Credit,270.05,Travel_Airlines,FR,FR,Mismatch,Authenticated_Success,Desktop_Windows,1147,0
PAY_001507,Mastercard,Credit,140.00,Subscription,CA,CA,Match,Authenticated_Success,Desktop_macOS,1382,0
PAY_001508,Mastercard,Credit,74.01,Food_Beverage,US,IN,Match,Authenticated_Success,Mobile_Android,2101,0
PAY_001509,Visa,Debit,307.59,Luxury_Goods,US,US,Match,Authenticated_Success,Mobile_iOS,882,0
PAY_001510,Mastercard,Credit,18.36,Digital_Gaming,FR,FR,Match,Authenticated_Success,Mobile_iOS,464,0
PAY_001511,Visa,Debit,568.89,Luxury_Goods,GB,GB,Match,Authenticated_Success,Desktop_Windows,504,0
PAY_001512,Visa,Credit,74.44,Digital_Gaming,FR,FR,Match,Attempted_NoAuth,Desktop_Windows,1123,0
PAY_001513,Mastercard,Corporate,62.65,Electronics,US,US,Match,Exempt_LowRisk,Mobile_Android,291,0
PAY_001514,Mastercard,Credit,506.01,Travel_Airlines,GB,GB,Match,Authenticated_Success,Mobile_iOS,1840,0
PAY_001515,Discover,Credit,1076.00,Travel_Airlines,SG,SG,Mismatch,Authenticated_Success,Mobile_iOS,3626,0
PAY_001516,Visa,Credit,32.26,Digital_Gaming,US,US,Match,Authenticated_Success,Mobile_Android,928,0
PAY_001517,Visa,Credit,29.95,Food_Beverage,US,US,Match,Authenticated_Success,Desktop_macOS,149,0
PAY_001518,RuPay,Credit,187.02,Luxury_Goods,DE,DE,Match,Authenticated_Success,Mobile_Android,144,0
PAY_001519,Visa,Debit,10.52,Apparel,CA,CA,Match,Exempt_LowRisk,Mobile_Android,607,0
PAY_001520,Visa,Credit,1693.49,Electronics,JP,JP,Match,Authenticated_Success,Mobile_Android,2136,0
PAY_001521,Visa,Credit,113.96,Electronics,AU,AU,Match,Authenticated_Success,Desktop_macOS,1718,0
PAY_001522,Mastercard,Credit,25.94,Apparel,FR,CA,Match,Exempt_LowRisk,Desktop_Windows,1465,0
PAY_001523,American Express,Debit,19.31,Digital_Gaming,US,US,Match,Attempted_NoAuth,Mobile_iOS,2754,1
PAY_001524,Mastercard,Debit,121.86,Electronics,GB,GB,Match,Exempt_LowRisk,Mobile_Android,1426,0
PAY_001525,Mastercard,Debit,86.91,Electronics,AU,AU,Match,Exempt_LowRisk,Desktop_Windows,2249,0
PAY_001526,Visa,Debit,324.37,Apparel,GB,GB,Match,Authenticated_Success,Desktop_macOS,3638,0
PAY_001527,Visa,Debit,67.54,Travel_Airlines,JP,JP,Match,Authenticated_Success,Mobile_Android,619,0
PAY_001528,Mastercard,Debit,49.10,Travel_Airlines,DE,DE,Match,Authenticated_Success,Mobile_iOS,408,0
PAY_001529,Visa,Credit,122.36,Apparel,US,US,Match,Authenticated_Success,Mobile_Android,795,0
PAY_001530,Visa,Debit,165.95,Electronics,GB,GB,Match,Exempt_LowRisk,Mobile_Android,563,0
PAY_001531,Visa,Debit,146.11,Electronics,DE,AE,Match,Authenticated_Success,Mobile_iOS,3026,0
PAY_001532,Visa,Credit,345.58,Electronics,US,US,Match,Exempt_LowRisk,Tablet,3198,0
PAY_001533,Mastercard,Debit,77.51,Apparel,US,US,Match,Attempted_NoAuth,Mobile_iOS,2043,0
PAY_001534,Mastercard,Credit,177.35,Electronics,DE,US,Match,Authenticated_Success,Desktop_macOS,476,0
PAY_001535,Visa,Credit,14.21,Apparel,US,US,Match,Authenticated_Success,Mobile_Android,3107,0
PAY_001536,Mastercard,Credit,10.65,Subscription,US,US,Mismatch,Authenticated_Success,Mobile_iOS,3349,0
PAY_001537,American Express,Debit,30.86,Digital_Gaming,DE,DE,Match,Authenticated_Success,Mobile_Android,1488,0
PAY_001538,Mastercard,Debit,20.23,Food_Beverage,FR,FR,Match,Authenticated_Success,Mobile_Android,2452,0
PAY_001539,American Express,Credit,251.07,Electronics,GB,GB,Match,Authenticated_Success,Desktop_Windows,2220,0
PAY_001540,Mastercard,Credit,9.22,Apparel,JP,SG,Match,Authenticated_Success,Mobile_Android,1928,0
PAY_001541,American Express,Credit,40.78,Subscription,SG,SG,Match,Authenticated_Success,Mobile_iOS,1289,0
PAY_001542,Visa,Credit,55.13,Apparel,GB,AE,Match,Authenticated_Success,Desktop_macOS,1016,0
PAY_001543,Visa,Prepaid,414.96,Luxury_Goods,US,US,Match,Authenticated_Success,Mobile_Android,1006,0
PAY_001544,Visa,Credit,103.43,Subscription,FR,FR,Match,Authenticated_Success,Mobile_iOS,1312,0
PAY_001545,Mastercard,Credit,46.56,Digital_Gaming,US,US,Match,Authenticated_Success,Desktop_macOS,2773,0
PAY_001546,Visa,Credit,32.00,Apparel,IN,AU,Match,Authenticated_Success,Mobile_iOS,3014,0
PAY_001547,Visa,Prepaid,262.15,Digital_Gaming,CA,JP,Match,Authenticated_Success,Mobile_iOS,414,0
PAY_001548,Mastercard,Credit,131.31,Electronics,US,US,Match,Authenticated_Success,Mobile_Android,210,0
PAY_001549,Visa,Debit,889.50,Electronics,CA,CA,Match,Authenticated_Success,Mobile_Android,1746,0
PAY_001550,Visa,Credit,130.58,Electronics,GB,GB,Match,Authenticated_Success,Mobile_Android,2805,0
PAY_001551,Visa,Credit,65.50,Food_Beverage,SG,SG,Match,Authenticated_Success,Desktop_macOS,2047,0
PAY_001552,Mastercard,Debit,372.11,Luxury_Goods,US,JP,Match,Authenticated_Success,Mobile_iOS,3021,0
PAY_001553,Visa,Credit,86.00,Apparel,SG,SG,Match,Authenticated_Success,Tablet,2604,0
PAY_001554,Visa,Debit,42.02,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,2577,0
PAY_001555,Visa,Credit,296.50,Travel_Airlines,FR,CA,Match,Authenticated_Success,Mobile_iOS,1966,0
PAY_001556,Mastercard,Debit,359.21,Food_Beverage,SG,SG,Match,Authenticated_Success,Mobile_iOS,199,0
PAY_001557,Discover,Debit,211.40,Apparel,US,US,Match,Attempted_NoAuth,Mobile_iOS,656,1
PAY_001558,Mastercard,Debit,213.00,Apparel,US,IN,Match,Exempt_LowRisk,Mobile_Android,2710,0
PAY_001559,Mastercard,Credit,15.24,Food_Beverage,IN,GB,Match,Authenticated_Success,Desktop_Windows,1127,0
PAY_001560,American Express,Debit,18.21,Food_Beverage,IN,IN,Match,Authenticated_Success,Desktop_Windows,2639,0
PAY_001561,RuPay,Prepaid,84.73,Food_Beverage,US,US,Match,Authenticated_Success,Desktop_Windows,1239,0
PAY_001562,Mastercard,Credit,155.68,Apparel,GB,GB,Match,Authenticated_Success,Mobile_iOS,48,0
PAY_001563,American Express,Credit,105.49,Electronics,IN,CA,Mismatch,Authenticated_Success,Desktop_Windows,2468,0
PAY_001564,Discover,Debit,30.96,Digital_Gaming,US,US,Match,Attempted_NoAuth,Mobile_Android,3256,0
PAY_001565,American Express,Credit,308.96,Apparel,CA,CA,Match,Attempted_NoAuth,Desktop_Windows,1628,0
PAY_001566,Mastercard,Debit,141.81,Food_Beverage,GB,GB,Match,Authenticated_Success,Desktop_Windows,483,0
PAY_001567,Visa,Debit,597.89,Electronics,US,US,Match,Attempted_NoAuth,Mobile_iOS,1513,0
PAY_001568,Visa,Credit,266.72,Luxury_Goods,IN,IN,Match,Exempt_LowRisk,Mobile_Android,3506,0
PAY_001569,Mastercard,Debit,37.64,Food_Beverage,US,US,Match,Authenticated_Success,Desktop_macOS,1163,0
PAY_001570,Mastercard,Debit,189.38,Subscription,SG,FR,Match,Exempt_LowRisk,Mobile_iOS,259,0
PAY_001571,Visa,Credit,324.67,Luxury_Goods,CA,CA,Match,Authenticated_Success,Desktop_Windows,2802,0
PAY_001572,Mastercard,Corporate,34.06,Subscription,GB,GB,Match,Authenticated_Success,Desktop_macOS,869,0
PAY_001573,Mastercard,Credit,68.38,Electronics,GB,DE,Match,Exempt_LowRisk,Mobile_iOS,137,0
PAY_001574,American Express,Credit,38.00,Apparel,GB,GB,Mismatch,Authenticated_Success,Mobile_Android,2519,0
PAY_001575,Visa,Debit,488.93,Electronics,IN,IN,Match,Authenticated_Success,Mobile_Android,1235,0
PAY_001576,Visa,Credit,12.67,Subscription,DE,DE,Match,Exempt_LowRisk,Desktop_Windows,501,0
PAY_001577,American Express,Debit,133.21,Food_Beverage,FR,FR,Match,Exempt_LowRisk,Mobile_Android,197,0
PAY_001578,American Express,Credit,85.68,Electronics,GB,FR,Match,Authenticated_Success,Mobile_Android,675,0
PAY_001579,RuPay,Credit,148.16,Electronics,US,DE,Match,Authenticated_Success,Mobile_iOS,546,0
PAY_001580,American Express,Credit,56.78,Apparel,US,US,Match,Authenticated_Success,Tablet,41,0
PAY_001581,American Express,Debit,52.31,Apparel,FR,FR,Match,Exempt_LowRisk,Desktop_macOS,1353,0
PAY_001582,Visa,Debit,48.63,Food_Beverage,GB,GB,Match,Authenticated_Success,Mobile_Android,3016,0
PAY_001583,Visa,Debit,114.53,Electronics,GB,GB,Match,Authenticated_Success,Tablet,1445,0
PAY_001584,Visa,Prepaid,142.27,Travel_Airlines,GB,GB,Match,Exempt_LowRisk,Mobile_Android,138,0
PAY_001585,Mastercard,Debit,284.79,Digital_Gaming,GB,GB,Match,Authenticated_Success,Desktop_macOS,3218,0
PAY_001586,Discover,Debit,68.55,Apparel,DE,AE,Match,Authenticated_Success,Mobile_iOS,2309,0
PAY_001587,Visa,Credit,162.56,Electronics,CA,CA,Match,Authenticated_Success,Mobile_iOS,3519,0
PAY_001588,Mastercard,Corporate,32.81,Subscription,JP,GB,Match,Authenticated_Success,Desktop_macOS,2125,0
PAY_001589,Visa,Debit,276.74,Luxury_Goods,US,US,Match,Authenticated_Success,Mobile_Android,1741,0
PAY_001590,Visa,Corporate,32.94,Digital_Gaming,CA,CA,Match,Exempt_LowRisk,Mobile_iOS,1866,0
PAY_001591,Visa,Credit,154.76,Apparel,US,US,Match,Authenticated_Success,Desktop_Windows,24,0
PAY_001592,Visa,Credit,29.11,Food_Beverage,IN,IN,Match,Authenticated_Success,Mobile_Android,1369,0
PAY_001593,Discover,Debit,5.64,Food_Beverage,CA,CA,Match,Failed,Mobile_iOS,1613,1
PAY_001594,Visa,Credit,71.10,Food_Beverage,GB,GB,Match,Authenticated_Success,Mobile_Android,1094,0
PAY_001595,American Express,Credit,318.77,Luxury_Goods,IN,US,Match,Exempt_LowRisk,Mobile_Android,3055,0
PAY_001596,Mastercard,Prepaid,35.01,Food_Beverage,GB,GB,Match,Authenticated_Success,Mobile_iOS,3492,0
PAY_001597,Visa,Credit,181.76,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,1745,0
PAY_001598,Visa,Credit,13.19,Travel_Airlines,GB,US,Match,Authenticated_Success,Mobile_Android,2866,0
PAY_001599,American Express,Credit,377.61,Apparel,US,US,Match,Authenticated_Success,Desktop_Windows,815,0
PAY_001600,Visa,Credit,212.76,Digital_Gaming,AU,AU,Match,Authenticated_Success,Mobile_Android,3368,0
PAY_001601,Discover,Debit,33.42,Subscription,FR,FR,Match,Authenticated_Success,Mobile_Android,2567,0
PAY_001602,Visa,Corporate,40.61,Subscription,FR,FR,Match,Authenticated_Success,Mobile_Android,2678,0
PAY_001603,Mastercard,Prepaid,116.14,Digital_Gaming,AU,AU,Match,Authenticated_Success,Mobile_iOS,2171,0
PAY_001604,American Express,Debit,119.62,Digital_Gaming,IN,IN,Match,Authenticated_Success,Mobile_Android,3026,0
PAY_001605,Visa,Debit,33.21,Food_Beverage,GB,GB,Match,Authenticated_Success,Mobile_iOS,1949,0
PAY_001606,Visa,Credit,11.26,Subscription,US,US,Match,Authenticated_Success,Mobile_Android,3519,0
PAY_001607,RuPay,Debit,2728.09,Travel_Airlines,US,US,Match,Authenticated_Success,Mobile_iOS,2418,0
PAY_001608,Visa,Credit,534.51,Electronics,SG,AE,Match,Authenticated_Success,Mobile_Android,1656,0
PAY_001609,Mastercard,Credit,79.24,Apparel,SG,SG,Match,Authenticated_Success,Mobile_Android,761,0
PAY_001610,Mastercard,Prepaid,80.91,Food_Beverage,FR,FR,Match,Exempt_LowRisk,Desktop_Windows,3310,0
PAY_001611,Visa,Debit,528.34,Travel_Airlines,US,JP,Match,Authenticated_Success,Desktop_Windows,205,0
PAY_001612,American Express,Credit,602.73,Travel_Airlines,US,US,Match,Authenticated_Success,Desktop_macOS,158,0
PAY_001613,American Express,Debit,43.68,Luxury_Goods,AU,AU,Match,Authenticated_Success,Mobile_Android,113,0
PAY_001614,Visa,Credit,45.33,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,394,0
PAY_001615,American Express,Credit,40.43,Apparel,CA,US,Match,Authenticated_Success,Mobile_iOS,902,0
PAY_001616,Visa,Credit,55.84,Food_Beverage,US,US,Match,Authenticated_Success,Mobile_iOS,1790,0
PAY_001617,Visa,Credit,155.69,Apparel,US,US,Mismatch,Authenticated_Success,Mobile_iOS,1010,0
PAY_001618,Mastercard,Credit,37.23,Travel_Airlines,DE,US,NotProvided,Failed,Mobile_iOS,1657,1
PAY_001619,RuPay,Credit,60.48,Travel_Airlines,JP,JP,Match,Authenticated_Success,Mobile_iOS,1635,0
PAY_001620,Visa,Credit,31.50,Food_Beverage,FR,FR,Match,Authenticated_Success,Desktop_Windows,1600,0
PAY_001621,Visa,Credit,79.03,Apparel,GB,GB,Match,Authenticated_Success,Mobile_Android,218,0
PAY_001622,Mastercard,Corporate,666.23,Travel_Airlines,GB,GB,Match,Authenticated_Success,Mobile_iOS,1961,0
PAY_001623,American Express,Debit,1123.36,Electronics,AU,US,NotProvided,Authenticated_Success,Mobile_Android,1094,0
PAY_001624,Visa,Corporate,136.27,Electronics,CA,AU,Match,Authenticated_Success,Mobile_iOS,1965,0
PAY_001625,Visa,Credit,166.26,Apparel,GB,GB,Match,Authenticated_Success,Mobile_Android,222,0
PAY_001626,Mastercard,Debit,407.81,Electronics,DE,DE,Match,Exempt_LowRisk,Mobile_Android,3177,0
PAY_001627,Visa,Debit,121.01,Subscription,US,US,Match,Authenticated_Success,Mobile_iOS,2636,0
PAY_001628,Visa,Credit,64.93,Food_Beverage,US,US,Match,Authenticated_Success,Mobile_iOS,1263,0
PAY_001629,Visa,Credit,120.32,Electronics,IN,AE,Match,Authenticated_Success,Tablet,1313,0
PAY_001630,Visa,Credit,20.66,Food_Beverage,CA,CA,Match,Exempt_LowRisk,Mobile_Android,1154,0
PAY_001631,Mastercard,Credit,19.21,Digital_Gaming,US,US,Mismatch,Exempt_LowRisk,Mobile_Android,3617,0
PAY_001632,American Express,Credit,390.76,Travel_Airlines,US,SG,Match,Authenticated_Success,Mobile_iOS,2562,0
PAY_001633,Mastercard,Credit,62.81,Food_Beverage,AE,FR,Match,Authenticated_Success,Mobile_iOS,1680,0
PAY_001634,Mastercard,Credit,42.22,Digital_Gaming,CA,CA,Match,Attempted_NoAuth,Mobile_iOS,2367,0
PAY_001635,RuPay,Debit,387.96,Electronics,CA,CA,Match,Authenticated_Success,Tablet,236,0
PAY_001636,Visa,Credit,149.77,Electronics,US,US,Match,Authenticated_Success,Mobile_iOS,3029,0
PAY_001637,Visa,Credit,24.42,Digital_Gaming,JP,JP,Match,Exempt_LowRisk,Mobile_iOS,2175,0
PAY_001638,Discover,Debit,49.74,Subscription,AU,AU,Match,Authenticated_Success,Tablet,1129,0
PAY_001639,Visa,Credit,164.46,Digital_Gaming,GB,SG,Match,Authenticated_Success,Mobile_Android,2530,0
PAY_001640,Mastercard,Credit,21.63,Apparel,US,US,Match,Exempt_LowRisk,Mobile_iOS,24,0
PAY_001641,Mastercard,Credit,235.06,Electronics,DE,DE,Match,Attempted_NoAuth,Mobile_Android,1790,0
PAY_001642,Visa,Credit,62.74,Food_Beverage,IN,IN,Match,Authenticated_Success,Mobile_Android,3445,0
PAY_001643,Mastercard,Credit,28.88,Apparel,FR,FR,Match,Authenticated_Success,Desktop_macOS,2772,0
PAY_001644,Visa,Credit,193.18,Travel_Airlines,JP,JP,Match,Authenticated_Success,Mobile_iOS,162,0
PAY_001645,Visa,Credit,47.34,Travel_Airlines,CA,CA,Match,Exempt_LowRisk,Desktop_Windows,2153,0
PAY_001646,Mastercard,Prepaid,75.23,Apparel,US,IN,Match,Exempt_LowRisk,Mobile_iOS,2482,0
PAY_001647,Visa,Corporate,41.61,Electronics,GB,GB,Match,Exempt_LowRisk,Desktop_Windows,1922,0
PAY_001648,American Express,Credit,216.95,Apparel,IN,IN,Match,Authenticated_Success,Desktop_Windows,1175,0
PAY_001649,Discover,Credit,60.27,Apparel,US,US,Match,Authenticated_Success,Desktop_Windows,2478,0
PAY_001650,American Express,Credit,142.21,Travel_Airlines,US,US,Match,Authenticated_Success,Desktop_Windows,1546,0
PAY_001651,Visa,Debit,239.04,Food_Beverage,DE,FR,Match,Authenticated_Success,Desktop_Windows,3463,0
PAY_001652,Visa,Debit,21.43,Apparel,GB,GB,Match,Authenticated_Success,Mobile_iOS,3058,0
PAY_001653,Visa,Credit,29.30,Digital_Gaming,IN,IN,Match,Authenticated_Success,Mobile_iOS,3319,0
PAY_001654,Visa,Credit,24.96,Electronics,US,US,Match,Authenticated_Success,Mobile_iOS,1532,0
PAY_001655,Discover,Credit,788.46,Electronics,US,US,Match,Authenticated_Success,Mobile_Android,2473,0
PAY_001656,Visa,Corporate,2093.19,Travel_Airlines,US,US,Match,Exempt_LowRisk,Mobile_iOS,527,0
PAY_001657,Visa,Corporate,42.32,Travel_Airlines,DE,DE,Match,Authenticated_Success,Desktop_Windows,2746,0
PAY_001658,American Express,Credit,108.74,Travel_Airlines,FR,FR,Match,Exempt_LowRisk,Desktop_Windows,2753,0
PAY_001659,Visa,Debit,201.63,Electronics,GB,GB,Mismatch,Authenticated_Success,Tablet,2830,0
PAY_001660,Visa,Credit,37.82,Digital_Gaming,GB,GB,Match,Authenticated_Success,Mobile_Android,74,0
PAY_001661,Visa,Debit,64.43,Digital_Gaming,US,US,Match,Authenticated_Success,Desktop_Windows,1664,0
PAY_001662,Mastercard,Corporate,58.59,Subscription,DE,DE,Match,Exempt_LowRisk,Desktop_Windows,1003,0
PAY_001663,American Express,Credit,678.65,Luxury_Goods,AE,US,Match,Authenticated_Success,Tablet,3340,0
PAY_001664,Visa,Credit,23.17,Subscription,FR,FR,Match,Exempt_LowRisk,Desktop_Windows,1964,0
PAY_001665,Discover,Debit,230.80,Electronics,US,SG,Match,Authenticated_Success,Mobile_iOS,2232,0
PAY_001666,American Express,Credit,19.54,Digital_Gaming,CA,CA,Match,Authenticated_Success,Mobile_iOS,1598,0
PAY_001667,American Express,Debit,169.57,Travel_Airlines,US,US,Match,Exempt_LowRisk,Tablet,416,0
PAY_001668,Visa,Credit,9.87,Apparel,US,AU,Match,Authenticated_Success,Desktop_Windows,2264,0
PAY_001669,Visa,Corporate,277.77,Luxury_Goods,US,US,Match,Authenticated_Success,Desktop_Windows,2230,0
PAY_001670,American Express,Credit,35.52,Digital_Gaming,US,US,Match,Authenticated_Success,Desktop_Windows,1392,0
PAY_001671,Visa,Credit,188.28,Subscription,US,JP,Match,Authenticated_Success,Desktop_Windows,2298,0
PAY_001672,Mastercard,Credit,174.94,Electronics,IN,SG,Match,Exempt_LowRisk,Desktop_Windows,1426,0
PAY_001673,Mastercard,Credit,76.31,Subscription,US,US,Match,Attempted_NoAuth,Desktop_macOS,2410,0
PAY_001674,Visa,Credit,65.06,Apparel,FR,FR,Match,Exempt_LowRisk,Desktop_macOS,1273,0
PAY_001675,American Express,Debit,6.41,Digital_Gaming,SG,SG,Mismatch,Exempt_LowRisk,Mobile_iOS,2822,0
PAY_001676,Discover,Credit,7.41,Digital_Gaming,CA,JP,Mismatch,Failed,Mobile_iOS,3238,1
PAY_001677,Mastercard,Credit,46.97,Apparel,GB,GB,Match,Exempt_LowRisk,Mobile_iOS,1768,0
