date,description,debit,credit,balance,isSuspicious
16-04-2023,IMPS/NA/XXX5678/RRN:987654321098/MOBTXN,0.00,594329.94,5180235.50,1
22-02-2023,PCA:5001234567:1234567891234:LOCALSHOP,41039.12,0.00,15842391.00,0
11-03-2023,NETTXN:TICKETBOOKINGYATRA,606043.69,0.00,14222557.00,0
14-02-2023,CRYPTOEXCHANGEWAZIRX,536842.00,0.00,4560855.50,1
27-03-2023,NETTXN:farfetch,263222.25,0.00,15193371.00,0
21-03-2023,NETTXN:PAYBILL432109,7901.55,0.00,16875718.00,0
24-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,265306.34,0.00,5137516.00,1
16-06-2023,CRYPTOEXCHANGEBINANCE,764987.50,0.00,9274540.00,0
13-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,161912.47,0.00,14886109.00,0
25-02-2023,NETTXN:DARVEYS,87090.77,0.00,15226298.00,0
16-03-2023,NETTXN:Aug21Sal234TANGOEINDIA,717208.19,0.00,4536554.00,1
13-03-2023,PCA:5001234567:123456789012345:AMAZON,663989.31,0.00,11422907.00,0
16-02-2024,NETTXN:TICKETBOOKINGINDIGO,173061.22,0.00,16905880.00,0
16-03-2023,CRYPTOEXCHANGEWAZIRX,586456.44,0.00,4902000.50,1
18-08-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,38162.14,0.00,18575246.00,0
19-09-2024,NETTXN:TICKETBOOKINGAIRINDIA,468432.44,0.00,2880364.25,1
30-09-2024,PCA:5001234567:567890123456789:BIGBAZAAR,0.00,595808.19,13269903.00,0
01-02-2024,NETTXN:EBAY,619498.19,0.00,10546746.00,0
13-04-2023,NETTXN:AJIOLUXE,574879.50,0.00,14017018.00,0
25-02-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,36531.07,0.00,17566380.00,0
22-03-2023,NETTXN:CASHDEPOSIT,0.00,74855.58,16594223.00,0
16-10-2024,NETTXN:AJIOLUXE,0.00,423608.62,9421814.00,0
15-05-2024,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,0.00,580904.81,4437402.50,1
28-09-2024,NETTXN:DARVEYS,10381.37,0.00,18484690.00,0
30-08-2024,CRYPTOEXCHANGEBINANCE,716779.62,0.00,8598168.00,0
31-10-2024,NETTXN:FLIPKART,14239.94,0.00,16179382.00,0
03-09-2023,NETTXN:TICKETBOOKINGAIRINDIA,706709.25,0.00,10220596.00,0
30-03-2023,NETTXN:Aug21Sal234TANGOEINDIA,0.00,437590.38,5220691.50,1
19-04-2024,NETTXN:tatacliq,0.00,488501.88,3944784.00,1
10-12-2024,NETTXN:TICKETBOOKINGAIRINDIA,606979.94,0.00,5018656.00,1
22-03-2023,PCA:5001234567:1234567891234:LOCALSHOP,710502.81,0.00,3334364.25,1
19-02-2023,CRYPTOEXCHANGEBINANCE,380301.91,0.00,9255181.00,0
26-03-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),459945.69,0.00,12110342.00,0
12-02-2024,PCA:5001234567:450987650123456:EBAY,251419.91,0.00,16840486.00,0
23-03-2023,NETTXN:tatacliq,5900.85,0.00,18811318.00,0
28-12-2023,CRYPTOEXCHANGECOINBASE,217232.80,0.00,13760823.00,0
29-06-2023,CRYPTOEXCHANGECOINBASE,313029.50,0.00,4741426.00,1
13-02-2023,NETTXN:tatacliq,0.00,421648.09,14197064.00,0
19-02-2023,NETTXN:PAYBILL432109,442295.53,0.00,15056251.00,0
26-02-2023,NETTXN:FLIPKART,779879.06,0.00,4760842.00,1
02-03-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),389893.72,0.00,13208020.00,0
07-02-2023,FundsTransfertoXX8765/CC001002010987654/MOBTXN,0.00,256986.19,11272492.00,0
16-03-2023,NETTXN:CASHDEPOSIT,801212.94,0.00,6286968.50,1
23-03-2023,FundsTransfertoXX8765/CC001002010123456/MOBTXN,69110.14,0.00,14448399.00,0
11-03-2023,NETTXN:DARVEYS,545378.12,0.00,13550883.00,0
11-06-2024,FundsTransfertoXX8765/CC001002010123456/MOBTXN,162578.23,0.00,14273236.00,0
03-09-2024,PCA:5001234567:1234567891234:LOCALSHOP,816310.19,0.00,10497814.00,0
21-06-2024,NETTXN:tatacliq,0.00,30527.12,16708913.00,0
15-07-2024,NETTXN:AJIOLUXE,700022.38,0.00,4925694.50,1
02-08-2023,NETTXN:TICKETBOOKINGYATRA,344078.12,0.00,13746036.00,0
17-02-2023,CRYPTOEXCHANGEBINANCE,735208.19,0.00,9105418.00,0
18-02-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,703359.25,0.00,4146291.00,1
09-11-2023,NETTXN:tatacliq,634089.38,0.00,7216940.00,0
22-03-2023,NETTXN:farfetch,3724.21,0.00,17712110.00,0
07-02-2023,PCA:5001234567:098765432109876:FLIPKART,11004.20,0.00,12747148.00,0
16-07-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,743314.62,0.00,5364583.50,1
15-02-2024,NETTXN:TICKETBOOKINGAIRINDIA,114074.31,0.00,13484500.00,0
22-03-2023,NETTXN:PAYBILL432109,426567.75,0.00,13613818.00,0
13-04-2023,PCA:5001234567:765432109876543:ZOMATO,620303.88,0.00,13821957.00,0
26-08-2023,PCA:5001234567:567890123456789:BIGBAZAAR,0.00,10522.99,16052250.00,0
18-05-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,0.00,439714.19,7185866.00,1
09-03-2023,NETTXN:EBAY,398394.88,0.00,15260163.00,0
01-02-2024,PCA:5001234567:098765432109876:FLIPKART,564918.31,0.00,11322263.00,0
19-11-2024,NETTXN:AJIOLUXE,616453.62,0.00,8197961.00,0
01-03-2023,IMPS/NA/XXX5678/RRN:987654321098/MOBTXN,0.00,585881.81,5248961.00,1
23-10-2023,NETTXN:DARVEYS,243117.69,0.00,15841366.00,0
05-09-2023,PCA:5001234567:765432109876543:ZOMATO,662430.69,0.00,10718103.00,0
30-08-2024,NETTXN:TICKETBOOKINGMAKEMYTRIP,558568.88,0.00,5379792.00,1
26-02-2024,NETTXN:DARVEYS,474990.38,0.00,3330611.75,1
04-11-2023,NETTXN:FLIPKART,100471.66,0.00,19144614.00,0
06-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,316615.72,0.00,11545083.00,0
12-04-2023,NETTXN:DARVEYS,189919.80,0.00,12080133.00,0
03-09-2024,CRYPTOEXCHANGECOINBASE,465990.12,0.00,12504490.00,0
02-06-2024,NETTXN:TICKETBOOKINGMAKEMYTRIP,221704.45,0.00,16234545.00,0
04-08-2024,NETTXN:TICKETBOOKINGAIRINDIA,284460.72,0.00,11419144.00,0
11-03-2023,NETTXN:PAYBILL432109,11382.46,0.00,17225102.00,0
23-02-2023,PCA:5001234567:675849302948301:MUTUALFUNDS,0.00,513907.09,5212688.00,1
01-10-2024,NETTXN:AJIOLUXE,0.00,756562.50,6510415.50,1
04-03-2023,REFUNDOF:ZOMATO,669158.88,0.00,9255796.00,0
08-11-2023,CRYPTOEXCHANGEWAZIRX,98943.73,0.00,12218794.00,0
05-04-2023,NETTXN:DARVEYS,531897.62,0.00,13430679.00,0
31-03-2023,IMPS/NA/XXX5678/RRN:987654321098/MOBTXN,769224.25,0.00,4315685.50,1
12-03-2023,NETTXN:tatacliq,682844.38,0.00,8247075.00,0
24-08-2024,NETTXN:AJIOLUXE,0.00,249036.06,14378221.00,0
16-11-2024,FundsTransfertoXX8765/CC001002010987654/MOBTXN,0.00,776444.75,11407158.00,0
25-03-2024,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,0.00,694126.81,11321004.00,0
08-08-2023,NETTXN:Aug21Sal234TANGOEINDIA,789509.25,0.00,6283837.50,1
16-03-2023,NETTXN:AMAZON,536636.44,0.00,7789028.50,1
17-02-2023,NETTXN:TICKETBOOKINGAIRINDIA,560811.12,0.00,6496317.00,0
21-02-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,656024.69,0.00,6402349.00,1
25-02-2024,CASHDEPOSIT,660357.56,0.00,10630736.00,0
16-04-2023,PCA:5001234567:1234567891234:LOCALSHOP,614687.75,0.00,5150766.50,1
13-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,752761.44,0.00,6851809.50,1
09-04-2024,NETTXN:PAYBILL432109,697390.56,0.00,4244181.00,1
23-10-2023,CASHDEPOSIT,0.00,664056.69,12745151.00,0
31-03-2023,CASHDEPOSIT,0.00,360998.59,4656673.50,1
02-11-2024,PCA:5001234567:567890123456789:BIGBAZAAR,812695.69,0.00,4552367.00,1
24-03-2024,REFUNDOF:ZOMATO,0.00,260132.81,15506113.00,0
03-02-2023,FundsTransfertoXX8765/CC001002010987654/MOBTXN,0.00,314386.78,14053736.00,0
06-05-2024,CRYPTOEXCHANGEBINANCE,8224.53,0.00,18248218.00,0
08-08-2024,PCA:5001234567:450987650123456:EBAY,574273.94,0.00,4755394.00,1
03-03-2024,NETTXN:EBAY,808477.38,0.00,11816791.00,0
03-03-2023,NETTXN:FLIPKART,157283.08,0.00,9596736.00,0
06-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,134479.53,0.00,15660493.00,0
23-02-2023,FundsTransfertoXX8765/CC001002010987654/MOBTXN,0.00,647936.12,13911761.00,0
14-02-2023,NETTXN:TICKETBOOKINGYATRA,27028.66,0.00,16820830.00,0
16-03-2023,PCA:5001234567:675849302948301:MUTUALFUNDS,0.00,463986.09,3106750.75,1
12-03-2023,NETTXN:TICKETBOOKINGINDIGO,28083.41,0.00,17526508.00,0
21-03-2023,NETTXN:TICKETBOOKINGINDIGO,643667.31,0.00,9698195.00,0
26-05-2023,NETTXN:AMAZON,766290.06,0.00,12379069.00,0
21-02-2023,NETTXN:AMAZON,813672.19,0.00,4759798.00,1
22-08-2023,CRYPTOEXCHANGECOINBASE,658635.88,0.00,8542748.00,0
12-03-2023,NETTXN:TICKETBOOKINGINDIGO,8534.76,0.00,19122884.00,0
09-01-2025,PCA:5001234567:765432109876543:ZOMATO,625187.06,0.00,9591579.00,0
15-07-2023,NETTXN:AJIOLUXE,150352.48,0.00,12327697.00,0
21-03-2023,NETTXN:AJIOLUXE,175819.02,0.00,11926085.00,0
17-03-2023,NETTXN:AMAZON,3123.14,0.00,16831434.00,0
04-05-2023,PCA:5001234567:098765432109876:FLIPKART,143999.67,0.00,16723226.00,0
15-03-2023,FundsTransfertoXX8765/CC001002010123456/MOBTXN,0.00,502936.59,6363334.50,1
26-03-2023,NETTXN:tatacliq,0.00,760852.19,6755258.00,1
28-03-2024,IMPS/NA/XXX5678/RRN:987654321098/MOBTXN,22345.50,0.00,13005769.00,0
19-02-2024,NETTXN:DARVEYS,550103.06,0.00,4875238.00,1
24-07-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,154917.00,0.00,3040079.00,1
09-03-2023,ATMWithdrawal,727815.38,0.00,7098041.00,1
19-05-2023,NETTXN:TICKETBOOKINGAIRINDIA,14531.85,0.00,15893385.00,0
19-03-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),703700.06,0.00,13525208.00,0
18-01-2024,PCA:5001234567:1234567891234:LOCALSHOP,284653.88,0.00,15335158.00,0
31-03-2023,PCA:5001234567:1234567891234:LOCALSHOP,273293.03,0.00,15971476.00,0
12-04-2023,PCA:5001234567:1234567891234:LOCALSHOP,224726.16,0.00,13448172.00,0
27-02-2023,PCA:5001234567:345123987012345:DOMINOS,61529.66,0.00,15592052.00,0
22-02-2023,PCA:5001234567:123456789012345:AMAZON,785078.31,0.00,10581270.00,0
01-12-2023,NETTXN:TICKETBOOKINGYATRA,262606.88,0.00,6145039.50,1
21-06-2024,REVOFNETTXN:1234567890,499430.69,0.00,14751576.00,0
01-03-2023,PCA:5001234567:1234567891234:LOCALSHOP,514329.38,0.00,4162355.75,1
18-03-2023,CRYPTOEXCHANGECOINBASE,649650.69,0.00,10916772.00,0
10-05-2024,NETTXN:TICKETBOOKINGAIRINDIA,659246.50,0.00,6008161.50,1
18-01-2024,NETTXN:AJIOLUXE,0.00,484952.31,11976540.00,0
20-03-2023,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,0.00,814917.25,9433491.00,0
02-07-2023,NETTXN:TICKETBOOKINGAIRINDIA,30301.37,0.00,14643882.00,0
26-03-2023,NETTXN:TICKETBOOKINGYATRA,720378.19,0.00,8484754.00,0
07-02-2023,CRYPTOEXCHANGEWAZIRX,711545.81,0.00,7033983.50,1
26-02-2023,NETTXN:Aug21Sal234TANGOEINDIA,91693.77,0.00,16059436.00,0
13-02-2023,NETTXN:farfetch,648790.94,0.00,5759732.50,1
29-10-2024,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,0.00,704862.31,6713179.00,1
15-03-2023,CRYPTOEXCHANGEBINANCE,645611.94,0.00,6031526.50,1
30-09-2023,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,6440.40,0.00,16267016.00,0
03-03-2023,NETTXN:PAYBILL432109,218791.80,0.00,15934438.00,0
06-01-2024,NETTXN:TICKETBOOKINGAIRINDIA,444883.56,0.00,14533312.00,0
28-04-2023,NETTXN:TICKETBOOKINGINDIGO,27291.56,0.00,17055864.00,0
18-02-2024,NETTXN:farfetch,755931.69,0.00,7689330.00,1
01-05-2023,NETTXN:EBAY,605512.56,0.00,5856578.00,1
02-04-2024,NETTXN:TICKETBOOKINGMAKEMYTRIP,457067.47,0.00,6834270.50,1
26-04-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,598256.88,0.00,5832465.50,1
19-04-2023,ATMWithdrawal,367396.53,0.00,6948458.00,1
16-02-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,626806.38,0.00,11481940.00,0
06-04-2023,NETTXN:FLIPKART,655754.06,0.00,6179293.00,1
23-03-2023,CRYPTOEXCHANGEWAZIRX,777316.56,0.00,6135389.50,1
17-03-2023,FundsTransfertoXX8765/CC001002010123456/MOBTXN,64252.65,0.00,10985437.00,0
25-09-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,2232.36,0.00,18680808.00,0
26-03-2023,PCA:5001234567:345123987012345:DOMINOS,361282.56,0.00,6661577.00,1
28-02-2023,CRYPTOEXCHANGEWAZIRX,757602.56,0.00,7586798.50,1
22-03-2023,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,21526.50,0.00,18154780.00,0
07-09-2024,CRYPTOEXCHANGEWAZIRX,743071.25,0.00,2754857.50,1
09-03-2023,NETTXN:AJIOLUXE,0.00,306368.50,11773690.00,0
01-04-2023,NETTXN:TICKETBOOKINGAIRINDIA,795081.44,0.00,3297991.25,1
09-03-2023,NETTXN:DARVEYS,133099.00,0.00,17228468.00,0
16-01-2024,NETTXN:TICKETBOOKINGINDIGO,161800.98,0.00,11407276.00,0
20-03-2023,NETTXN:PAYBILL987654,763973.62,0.00,4459997.00,1
30-06-2023,PCA:5001234567:567890123456789:BIGBAZAAR,0.00,610027.31,13052727.00,0
08-04-2023,PCA:5001234567:1234567891234:LOCALSHOP,492074.91,0.00,16149652.00,0
03-09-2024,NETTXN:Aug21Sal234TANGOEINDIA,91925.37,0.00,13226061.00,0
11-02-2023,NETTXN:TICKETBOOKINGYATRA,418903.81,0.00,15808964.00,0
05-04-2023,CRYPTOEXCHANGEWAZIRX,743622.56,0.00,8605906.00,0
18-03-2023,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,0.00,420017.03,5861583.50,1
13-03-2023,NETTXN:DARVEYS,15287.38,0.00,16039857.00,0
24-04-2023,NETTXN:TICKETBOOKINGYATRA,668137.50,0.00,6018153.50,1
17-02-2023,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,0.00,58579.91,5320068.50,1
22-08-2023,PCA:5001234567:345123987012345:DOMINOS,789762.19,0.00,4774234.00,1
17-12-2023,PCA:5001234567:765432109876543:ZOMATO,653443.62,0.00,4149252.50,1
10-03-2023,REVOFNETTXN:1234567890,0.00,128210.09,15640233.00,0
22-03-2023,NETTXN:tatacliq,240346.94,0.00,9649954.00,0
22-01-2024,FundsTransfertoXX8765/CC001002010123456/MOBTXN,672410.19,0.00,13279333.00,0
04-04-2023,NETTXN:DARVEYS,350136.62,0.00,3785615.25,1
14-03-2024,CRYPTOEXCHANGECOINBASE,688494.25,0.00,6259595.50,1
14-03-2023,CRYPTOEXCHANGEBINANCE,596579.44,0.00,4941829.00,1
24-10-2024,CRYPTOEXCHANGECOINBASE,701678.00,0.00,9876032.00,0
27-03-2023,PCA:5001234567:098765432109876:FLIPKART,621665.56,0.00,5146267.50,1
24-03-2023,NETTXN:PAYBILL432109,572825.56,0.00,4202838.50,1
22-07-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),450455.84,0.00,9826083.00,0
18-03-2023,NETTXN:EBAY,642803.75,0.00,5765837.00,1
08-05-2023,NETTXN:TICKETBOOKINGYATRA,335135.91,0.00,9881495.00,0
03-03-2024,NETTXN:TICKETBOOKINGMAKEMYTRIP,745033.94,0.00,4801432.50,1
24-03-2023,NETTXN:DARVEYS,755960.56,0.00,5898206.00,1
30-01-2024,REFUNDOF:ZOMATO,810431.50,0.00,5147397.00,1
03-03-2024,NETTXN:FLIPKART,88696.07,0.00,4619880.50,1
10-04-2023,NETTXN:TICKETBOOKINGAIRINDIA,718684.81,0.00,4058706.25,1
29-04-2023,NETTXN:farfetch,200725.44,0.00,15831850.00,0
13-03-2024,NETTXN:TICKETBOOKINGINDIGO,687666.19,0.00,9991608.00,0
16-03-2023,CRYPTOEXCHANGEWAZIRX,629212.25,0.00,6052843.00,1
08-03-2023,FundsTransfertoXX8765,125951.04,0.00,15453510.00,0
15-09-2024,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,0.00,110985.61,15747181.00,0
03-04-2023,NETTXN:AJIOLUXE,0.00,682149.69,6561254.00,1
02-06-2023,CRYPTOEXCHANGEBINANCE,367447.53,0.00,16974240.00,0
10-07-2023,NETTXN:PAYBILL432109,54728.91,0.00,17571092.00,0
17-03-2024,FundsTransfertoXX8765/CC001002010123456/MOBTXN,0.00,26321.55,15177658.00,0
17-02-2023,NETTXN:TICKETBOOKINGAIRINDIA,820520.38,0.00,3525258.00,1
08-05-2024,NETTXN:TICKETBOOKINGINDIGO,721909.38,0.00,6031521.50,1
12-04-2024,NETTXN:farfetch,7286.28,0.00,16082492.00,0
14-09-2024,ATMWithdrawal,776584.56,0.00,5684763.00,1
01-02-2023,NETTXN:Aug21Sal234TANGOEINDIA,686227.81,0.00,6674226.50,1
15-03-2023,NETTXN:Aug21Sal234TANGOEINDIA,0.00,595453.06,6086936.50,1
22-02-2023,NETTXN:CASHDEPOSIT,858004.75,0.00,4690625.00,1
25-05-2024,NETTXN:AMAZON,192795.14,0.00,19345630.00,0
03-10-2023,NETTXN:TICKETBOOKINGAIRINDIA,613393.75,0.00,14988564.00,0
24-04-2023,PCA:5001234567:1234567891234:LOCALSHOP,118775.48,0.00,3774079.25,1
08-02-2023,REFUNDOF:ZOMATO,0.00,7934.82,16752023.00,0
14-03-2023,CRYPTOEXCHANGEBINANCE,174013.31,0.00,13538999.00,0
11-01-2023,NETTXN:CASHDEPOSIT,0.00,787688.88,7761610.00,1
11-01-2023,NETTXN:AMAZON,755237.19,0.00,4116640.75,1
31-03-2023,NETTXN:TICKETBOOKINGINDIGO,18360.78,0.00,15951148.00,0
12-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,668627.94,0.00,6708817.50,1
25-02-2023,CRYPTOEXCHANGECOINBASE,547206.88,0.00,11719131.00,0
08-09-2023,CRYPTOEXCHANGEBINANCE,753864.19,0.00,7070967.50,1
27-03-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),215409.44,0.00,13427553.00,0
21-02-2023,PCA:5001234567:1234567891234:LOCALSHOP,812397.25,0.00,4252475.50,1
02-01-2025,CRYPTOEXCHANGEWAZIRX,509764.88,0.00,11554705.00,0
05-06-2024,NETTXN:FLIPKART,108630.25,0.00,15744351.00,0
17-03-2023,NETTXN:farfetch,92129.21,0.00,12097404.00,0
18-04-2023,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,0.00,621330.56,11883249.00,0
12-12-2024,NETTXN:FLIPKART,823437.75,0.00,7606365.00,1
09-11-2024,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),90428.85,0.00,14168271.00,0
14-06-2023,CASHDEPOSIT,793540.56,0.00,5719594.00,1
13-04-2023,CRYPTOEXCHANGECOINBASE,586315.38,0.00,9024638.00,0
08-11-2023,NETTXN:DARVEYS,821587.38,0.00,7085089.50,1
20-03-2023,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,0.00,552817.94,14191905.00,0
18-11-2024,PCA:5001234567:1234567891234:LOCALSHOP,544205.94,0.00,4450224.50,1
21-01-2024,CRYPTOEXCHANGEWAZIRX,643422.06,0.00,9269376.00,0
12-03-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),324817.03,0.00,6527166.00,1
11-09-2023,PCA:5001234567:567890123456789:BIGBAZAAR,0.00,553917.88,5540408.50,1
23-12-2024,CRYPTOEXCHANGEWAZIRX,5794.09,0.00,16247990.00,0
21-06-2024,PCA:5001234567:675849302948301:MUTUALFUNDS,803350.94,0.00,11632454.00,0
16-03-2023,NETTXN:AJIOLUXE,280963.00,0.00,15111978.00,0
17-10-2023,CRYPTOEXCHANGEWAZIRX,26319.90,0.00,17308070.00,0
30-01-2023,CRYPTOEXCHANGEWAZIRX,873363.19,0.00,2291321.25,1
01-03-2023,PCA:5001234567:098765432109876:FLIPKART,713432.94,0.00,6340545.50,1
31-03-2023,CRYPTOEXCHANGEWAZIRX,238791.69,0.00,15406648.00,0
22-09-2023,NETTXN:TICKETBOOKINGYATRA,859712.88,0.00,5746897.50,1
30-05-2023,NETTXN:TICKETBOOKINGYATRA,497233.91,0.00,13607046.00,0
28-02-2023,CRYPTOEXCHANGEWAZIRX,137916.08,0.00,15738563.00,0
20-04-2024,PCA:5001234567:1234567891234:LOCALSHOP,576886.12,0.00,8925775.00,0
05-08-2024,NETTXN:EBAY,67570.52,0.00,5996126.50,1
09-10-2024,CRYPTOEXCHANGEBINANCE,248167.20,0.00,16387731.00,0
04-03-2023,PCA:5001234567:567890123456789:BIGBAZAAR,0.00,19711.87,17753288.00,0
26-02-2023,PCA:5001234567:123456789012345:AMAZON,368084.81,0.00,12161740.00,0
23-05-2023,NETTXN:TICKETBOOKINGAIRINDIA,710372.00,0.00,9217403.00,0
15-01-2023,NETTXN:TICKETBOOKINGYATRA,690587.62,0.00,11144410.00,0
14-02-2023,CRYPTOEXCHANGEBINANCE,578595.19,0.00,13281535.00,0
12-01-2024,CRYPTOEXCHANGEWAZIRX,92261.12,0.00,14002390.00,0
17-10-2024,REFUNDOF:ZOMATO,682990.38,0.00,11771790.00,0
16-04-2024,PCA:5001234567:098765432109876:FLIPKART,245553.69,0.00,6005344.00,1
24-10-2024,CRYPTOEXCHANGECOINBASE,35493.28,0.00,18296740.00,0
13-08-2024,PCA:5001234567:450987650123456:EBAY,102670.41,0.00,17107942.00,0
18-02-2024,PCA:5001234567:098765432109876:FLIPKART,79629.93,0.00,17543488.00,0
14-02-2023,NETTXN:TICKETBOOKINGAIRINDIA,688226.94,0.00,5054313.50,1
04-02-2024,NETTXN:PAYBILL987654,123394.86,0.00,13906633.00,0
21-09-2024,PCA:5001234567:765432109876543:ZOMATO,487138.12,0.00,3396823.25,1
10-04-2023,NETTXN:farfetch,514532.69,0.00,4680726.50,1
25-03-2023,IMPS/NA/XXX5678/RRN:987654321098/MOBTXN,847612.00,0.00,4240679.00,1
13-03-2023,CRYPTOEXCHANGEWAZIRX,457715.88,0.00,5801547.50,1
16-03-2023,FundsTransfertoXX8765/CC001002010987654/MOBTXN,0.00,10076.53,13639825.00,0
17-02-2023,NETTXN:AMAZON,177118.81,0.00,16161164.00,0
05-05-2024,NETTXN:EBAY,746539.06,0.00,9059255.00,0
14-03-2023,NETTXN:FLIPKART,776021.81,0.00,3394936.75,1
24-03-2023,CRYPTOEXCHANGEBINANCE,92922.77,0.00,5136053.50,1
21-06-2024,CRYPTOEXCHANGECOINBASE,11259.83,0.00,18134924.00,0
01-09-2023,CRYPTOEXCHANGEWAZIRX,246431.41,0.00,10864146.00,0
16-02-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),613492.44,0.00,5687376.50,1
08-03-2023,FundsTransfertoXX8765/CC001002010987654/MOBTXN,383846.75,0.00,15153274.00,0
25-03-2023,NETTXN:TICKETBOOKINGINDIGO,645212.81,0.00,6053092.00,1
09-04-2024,NETTXN:PAYBILL987654,543050.62,0.00,17192436.00,0
08-03-2023,PCA:5001234567:1234567891234:LOCALSHOP,192044.69,0.00,17479968.00,0
02-04-2023,NETTXN:AJIOLUXE,0.00,643083.69,5918073.50,1
03-09-2024,CRYPTOEXCHANGEBINANCE,671192.31,0.00,4188440.75,1
01-02-2024,CRYPTOEXCHANGEBINANCE,439731.91,0.00,12211154.00,0
23-04-2024,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,658610.38,0.00,3040919.25,1
13-02-2023,EMItowardsLoanNo00234567,585783.00,0.00,5182660.50,1
27-03-2023,NETTXN:EBAY,495696.47,0.00,6888131.00,1
16-03-2023,NETTXN:AJIOLUXE,571426.50,0.00,6550088.50,1
03-09-2024,NETTXN:CASHDEPOSIT,719116.19,0.00,7534657.50,1
05-03-2024,NETTXN:farfetch,133821.05,0.00,5147039.50,1
30-07-2023,PCA:5001234567:765432109876543:ZOMATO,741170.75,0.00,4124339.75,1
11-03-2023,PCA:5001234567:765432109876543:ZOMATO,418232.38,0.00,3045803.25,1
18-11-2023,NETTXN:EBAY,527993.50,0.00,12334400.00,0
21-08-2024,NETTXN:TICKETBOOKINGINDIGO,782426.00,0.00,6427227.50,1
05-04-2023,CRYPTOEXCHANGEWAZIRX,767447.62,0.00,3448800.75,1
16-03-2023,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,9044.57,0.00,17399230.00,0
24-03-2023,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,167159.62,0.00,16586831.00,0
16-02-2023,NETTXN:TICKETBOOKINGYATRA,780000.38,0.00,5226960.50,1
05-09-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),728174.31,0.00,9821638.00,0
15-05-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,24655.26,0.00,16403067.00,0
12-10-2023,NETTXN:FLIPKART,747426.50,0.00,7449928.50,1
28-02-2023,PCA:5001234567:450987650123456:EBAY,617894.31,0.00,5923608.50,1
07-01-2024,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,219919.23,0.00,7117376.50,1
26-09-2024,NETTXN:PAYBILL432109,234667.14,0.00,17869060.00,0
06-01-2024,NETTXN:EBAY,349183.03,0.00,15023451.00,0
17-03-2023,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,86171.80,0.00,16785526.00,0
16-04-2023,NETTXN:AJIOLUXE,162393.97,0.00,16311331.00,0
28-07-2023,PCA:5001234567:1234567891234:LOCALSHOP,227471.16,0.00,14350941.00,0
17-02-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),611488.62,0.00,7038517.00,0
28-09-2023,PCA:5001234567:1234567891234:LOCALSHOP,585622.69,0.00,14238084.00,0
18-10-2024,NETTXN:AJIOLUXE,0.00,109812.59,5626407.00,1
11-12-2023,FundsTransfertoXX8765/CC001002010123456/MOBTXN,0.00,479417.75,4310991.00,1
13-09-2023,PCA:5001234567:675849302948301:MUTUALFUNDS,0.00,177019.41,7705986.00,1
13-03-2023,NETTXN:TICKETBOOKINGINDIGO,724022.94,0.00,11062026.00,0
16-02-2023,PCA:5001234567:450987650123456:EBAY,373335.31,0.00,15378467.00,0
