PaymentID,CardNetwork,CardType,TransactionAmount_USD,MerchantCategory,CardholderCountry,MerchantCountry,CVV_Match,ThreeDSecure_Status,DeviceType,UserAccountAge_Days,IsChargeback
PAY_002229,RuPay,Corporate,299.14,Electronics,US,US,Match,Attempted_NoAuth,Mobile_iOS,2467,0
PAY_002946,Visa,Corporate,104.29,Subscription,DE,IN,Match,Authenticated_Success,Tablet,3469,0
PAY_002973,Visa,Corporate,30.37,Subscription,AE,CA,Match,Exempt_LowRisk,Tablet,3332,0
PAY_002967,Visa,Corporate,8.68,Subscription,AE,AU,Match,Exempt_LowRisk,Tablet,3246,0
PAY_001815,RuPay,Corporate,596.24,Food_Beverage,SG,SG,Match,Authenticated_Success,Tablet,2162,0
PAY_001873,RuPay,Corporate,787.38,Subscription,SG,SG,Match,Attempted_NoAuth,Mobile_iOS,1885,0
PAY_001587,RuPay,Corporate,122.97,Travel_Airlines,JP,SG,Match,Attempted_NoAuth,Tablet,1944,0
PAY_000759,Visa,Corporate,14.03,Apparel,US,US,Match,Attempted_NoAuth,Mobile_Android,463,0
PAY_002231,RuPay,Corporate,212.51,Electronics,SG,US,Match,Authenticated_Success,Mobile_iOS,2467,0
PAY_000993,Visa,Corporate,88.52,Food_Beverage,US,US,Match,Authenticated_Success,Tablet,542,0
PAY_000676,RuPay,Credit,169.42,Travel_Airlines,US,SG,Match,Attempted_NoAuth,Mobile_iOS,473,0
PAY_002963,Visa,Corporate,14.09,Travel_Airlines,AE,AU,Match,Exempt_LowRisk,Tablet,3193,0
PAY_000770,Visa,Corporate,117.06,Food_Beverage,SG,US,Match,Attempted_NoAuth,Desktop_macOS,977,0
PAY_001497,Visa,Credit,419.91,Luxury_Goods,IN,JP,Match,Authenticated_Success,Mobile_Android,1178,0
PAY_001686,RuPay,Corporate,814.03,Food_Beverage,JP,SG,Match,Authenticated_Success,Mobile_Android,2429,0
PAY_000055,Visa,Corporate,13.22,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,172,0
PAY_002539,RuPay,Corporate,263.30,Digital_Gaming,US,US,Match,Attempted_NoAuth,Mobile_iOS,2634,0
PAY_001219,RuPay,Credit,1407.43,Luxury_Goods,IN,JP,Match,Exempt_LowRisk,Desktop_macOS,1526,0
PAY_002141,RuPay,Corporate,737.45,Subscription,SG,US,Match,Attempted_NoAuth,Mobile_Android,3060,0
PAY_002758,Visa,Credit,22.14,Travel_Airlines,AE,CA,Match,Exempt_LowRisk,Mobile_iOS,3040,0
PAY_001926,Visa,Corporate,37.57,Luxury_Goods,US,US,Match,Authenticated_Success,Tablet,357,0
PAY_002907,Visa,Corporate,29.19,Electronics,DE,GB,Match,Failed,Tablet,1958,0
PAY_001931,Visa,Corporate,183.66,Travel_Airlines,AE,AU,Match,Authenticated_Success,Mobile_iOS,3565,0
PAY_002670,Visa,Corporate,70.10,Apparel,US,US,Match,Exempt_LowRisk,Mobile_iOS,948,0
PAY_002676,Visa,Corporate,137.35,Travel_Airlines,CA,GB,Match,Attempted_NoAuth,Mobile_iOS,3558,0
PAY_002264,Visa,Credit,365.85,Travel_Airlines,AU,FR,Match,Attempted_NoAuth,Tablet,3474,0
PAY_002996,Visa,Corporate,3.68,Apparel,SG,US,Match,Exempt_LowRisk,Tablet,1514,0
PAY_002098,Visa,Corporate,221.40,Travel_Airlines,IN,SG,Match,Attempted_NoAuth,Mobile_iOS,2946,0
PAY_002927,Visa,Corporate,33.70,Subscription,AU,FR,Match,Exempt_LowRisk,Mobile_iOS,3176,0
PAY_000208,Visa,Corporate,26.25,Subscription,US,US,Match,Attempted_NoAuth,Mobile_iOS,171,0
PAY_000534,Visa,Corporate,43.11,Electronics,US,US,Match,Attempted_NoAuth,Mobile_Android,577,0
PAY_001701,RuPay,Credit,776.44,Subscription,DE,FR,Match,Authenticated_Success,Mobile_iOS,2563,0
PAY_001926,RuPay,Corporate,888.91,Travel_Airlines,CA,GB,Match,Authenticated_Success,Mobile_iOS,3316,0
PAY_002964,Visa,Corporate,20.63,Electronics,JP,JP,Match,Authenticated_Success,Tablet,2737,0
PAY_002363,Visa,Corporate,276.95,Luxury_Goods,SG,SG,Match,Authenticated_Success,Mobile_Android,2606,0
PAY_001753,Visa,Corporate,191.97,Food_Beverage,JP,SG,Match,Authenticated_Success,Tablet,836,0
PAY_002810,Visa,Corporate,110.35,Subscription,AE,CA,Match,Exempt_LowRisk,Tablet,3369,0
PAY_001944,RuPay,Corporate,603.35,Food_Beverage,SG,SG,Match,Authenticated_Success,Mobile_iOS,2643,0
PAY_002717,Visa,Corporate,82.27,Electronics,CA,JP,Match,Exempt_LowRisk,Mobile_Android,2831,0
PAY_000391,Visa,Corporate,6.34,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,28,0
PAY_001555,RuPay,Credit,1749.35,Luxury_Goods,SG,JP,Match,Authenticated_Success,Mobile_iOS,2132,0
PAY_001319,Visa,Corporate,48.93,Subscription,US,US,Match,Attempted_NoAuth,Tablet,291,0
PAY_000754,Visa,Corporate,10.57,Electronics,US,US,Match,Attempted_NoAuth,Desktop_macOS,169,0
PAY_001709,Visa,Corporate,108.52,Food_Beverage,CA,IN,Match,Exempt_LowRisk,Mobile_Android,2130,0
PAY_002683,Visa,Corporate,149.43,Digital_Gaming,JP,SG,Match,Exempt_LowRisk,Mobile_Android,2320,0
PAY_001354,Visa,Corporate,34.58,Luxury_Goods,US,US,Match,Authenticated_Success,Mobile_Android,369,0
PAY_002786,Visa,Corporate,70.79,Apparel,SG,SG,Match,Authenticated_Success,Mobile_iOS,2585,0
PAY_002780,Visa,Corporate,49.44,Apparel,US,US,Match,Authenticated_Success,Tablet,1307,0
PAY_000117,Visa,Corporate,7.19,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,54,0
PAY_000133,Visa,Corporate,33.68,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,670,0
PAY_001160,RuPay,Corporate,187.30,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Tablet,1106,0
PAY_002633,Visa,Credit,33.31,Travel_Airlines,AE,CA,Match,Authenticated_Success,Mobile_iOS,3016,0
PAY_000724,RuPay,Corporate,599.58,Travel_Airlines,JP,JP,Match,Authenticated_Success,Mobile_iOS,2387,0
PAY_002888,Visa,Credit,15.55,Travel_Airlines,AU,DE,Match,Authenticated_Success,Tablet,1708,0
PAY_001718,Mastercard,Corporate,653.30,Subscription,SG,JP,Match,Authenticated_Success,Tablet,1997,0
PAY_000041,Visa,Corporate,7.56,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,83,0
PAY_002773,Visa,Corporate,77.19,Travel_Airlines,AE,CA,Match,Exempt_LowRisk,Tablet,3204,0
PAY_000097,Visa,Corporate,196.74,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_Android,987,0
PAY_001272,Visa,Corporate,832.13,Travel_Airlines,DE,GB,Match,Authenticated_Success,Mobile_Android,2799,0
PAY_001854,Visa,Corporate,402.01,Digital_Gaming,JP,SG,Match,Exempt_LowRisk,Mobile_Android,1342,0
PAY_000884,RuPay,Corporate,133.13,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,891,0
PAY_000454,Visa,Corporate,61.35,Electronics,US,US,Match,Attempted_NoAuth,Mobile_iOS,821,0
PAY_001985,RuPay,Corporate,728.09,Luxury_Goods,SG,SG,Match,Attempted_NoAuth,Mobile_iOS,2566,0
PAY_002998,Visa,Corporate,3.71,Digital_Gaming,CA,GB,Match,Failed,Tablet,2129,0
PAY_002179,Visa,Corporate,618.71,Travel_Airlines,AU,FR,Match,Authenticated_Success,Mobile_iOS,2965,0
PAY_000189,Visa,Corporate,7.85,Electronics,US,US,Match,Authenticated_Success,Mobile_Android,155,0
PAY_000378,Visa,Corporate,82.21,Subscription,US,US,Match,Attempted_NoAuth,Mobile_iOS,611,0
PAY_002436,Visa,Corporate,10.86,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,204,0
PAY_001477,RuPay,Corporate,20.63,Luxury_Goods,US,US,Match,Attempted_NoAuth,Tablet,632,0
PAY_002770,Visa,Corporate,121.59,Subscription,AU,DE,Match,Exempt_LowRisk,Mobile_iOS,3047,0
PAY_000325,RuPay,Corporate,124.32,Travel_Airlines,SG,US,Match,Attempted_NoAuth,Mobile_iOS,513,0
PAY_002556,RuPay,Corporate,591.94,Electronics,FR,GB,Match,Exempt_LowRisk,Mobile_iOS,2717,0
PAY_002605,Visa,Corporate,15.27,Luxury_Goods,SG,US,Match,Authenticated_Success,Tablet,362,0
PAY_002875,Visa,Corporate,9.01,Apparel,US,US,Match,Authenticated_Success,Tablet,574,0
PAY_000893,RuPay,Corporate,1021.83,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_Android,2541,0
PAY_002816,RuPay,Corporate,163.47,Electronics,US,US,Match,Attempted_NoAuth,Tablet,2196,0
PAY_000109,Visa,Credit,122.24,Travel_Airlines,US,US,Match,Attempted_NoAuth,Desktop_macOS,927,0
PAY_002909,Visa,Corporate,38.23,Digital_Gaming,SG,SG,Match,Authenticated_Success,Tablet,1226,0
PAY_002763,Visa,Corporate,15.28,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,1975,0
PAY_002985,Visa,Corporate,13.75,Food_Beverage,FR,JP,Match,Authenticated_Success,Tablet,3441,0
PAY_000713,Visa,Corporate,15.65,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,155,0
PAY_002756,Visa,Corporate,4.26,Luxury_Goods,SG,US,Match,Exempt_LowRisk,Tablet,62,0
PAY_002560,RuPay,Corporate,604.26,Digital_Gaming,SG,US,Match,Authenticated_Success,Mobile_iOS,2307,0
PAY_001933,RuPay,Credit,1159.46,Subscription,DE,FR,Match,Exempt_LowRisk,Mobile_iOS,2347,0
PAY_001058,RuPay,Corporate,786.29,Food_Beverage,US,SG,Match,Attempted_NoAuth,Mobile_Android,1968,0
PAY_002310,Visa,Corporate,31.24,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,864,0
PAY_000152,Visa,Corporate,22.07,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,270,0
PAY_001703,RuPay,Corporate,393.21,Subscription,US,SG,Match,Attempted_NoAuth,Mobile_iOS,2373,0
PAY_000081,Visa,Corporate,103.71,Travel_Airlines,US,US,Match,Authenticated_Success,Mobile_iOS,759,0
PAY_002893,Visa,Corporate,58.45,Digital_Gaming,IN,IN,Match,Exempt_LowRisk,Tablet,2193,0
PAY_000326,Visa,Credit,266.62,Travel_Airlines,JP,SG,Match,Authenticated_Success,Desktop_macOS,679,0
PAY_000577,RuPay,Corporate,167.28,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,1768,0
PAY_001552,RuPay,Credit,1046.26,Travel_Airlines,AU,CA,Match,Authenticated_Success,Mobile_iOS,3250,0
PAY_002488,Visa,Corporate,22.37,Electronics,SG,US,Match,Authenticated_Success,Tablet,535,0
PAY_002121,Visa,Corporate,9.03,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,103,0
PAY_001376,Visa,Credit,522.30,Travel_Airlines,FR,GB,Match,Attempted_NoAuth,Mobile_iOS,3359,0
PAY_002583,Visa,Corporate,249.30,Electronics,JP,SG,Match,Authenticated_Success,Mobile_Android,2088,0
PAY_002915,Visa,Corporate,10.58,Apparel,SG,SG,Match,Exempt_LowRisk,Tablet,691,0
PAY_001668,Visa,Credit,362.79,Luxury_Goods,SG,SG,Match,Exempt_LowRisk,Mobile_iOS,647,0
PAY_002503,Visa,Corporate,51.13,Apparel,US,US,Match,Exempt_LowRisk,Tablet,623,0
PAY_002725,Visa,Corporate,59.05,Apparel,US,US,Match,Authenticated_Success,Tablet,1076,0
PAY_001501,RuPay,Credit,1749.06,Subscription,JP,JP,Match,Authenticated_Success,Mobile_Android,2298,0
PAY_002089,RuPay,Corporate,652.05,Electronics,US,US,Match,Authenticated_Success,Mobile_Android,2380,0
PAY_002030,Visa,Corporate,508.84,Travel_Airlines,AU,DE,Match,Authenticated_Success,Tablet,3249,0
PAY_002089,RuPay,Corporate,927.99,Subscription,DE,GB,Match,Authenticated_Success,Mobile_iOS,3224,0
PAY_000057,Visa,Corporate,41.84,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,915,0
PAY_002025,RuPay,Credit,75.85,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Tablet,881,0
PAY_000781,RuPay,Corporate,109.74,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,1322,0
PAY_001515,RuPay,Corporate,1472.91,Subscription,SG,SG,Match,Authenticated_Success,Mobile_iOS,2144,0
PAY_002981,Visa,Corporate,6.21,Digital_Gaming,GB,JP,Match,Failed,Tablet,1171,0
PAY_001398,Visa,Credit,45.78,Travel_Airlines,GB,SG,Match,Authenticated_Success,Mobile_Android,453,0
PAY_002025,Visa,Corporate,540.29,Travel_Airlines,CA,DE,Match,Authenticated_Success,Tablet,3331,0
PAY_000282,Visa,Corporate,38.72,Subscription,US,US,Match,Attempted_NoAuth,Mobile_iOS,304,0
PAY_002983,Visa,Corporate,6.23,Food_Beverage,AE,DE,Match,Failed,Tablet,3328,0
PAY_000164,Visa,Corporate,79.25,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_Android,1111,0
PAY_001991,RuPay,Credit,822.70,Subscription,CA,DE,Match,Authenticated_Success,Mobile_iOS,3077,0
PAY_000216,Visa,Corporate,85.37,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,639,0
PAY_002065,Visa,Corporate,20.05,Apparel,US,US,Match,Authenticated_Success,Tablet,331,0
PAY_000222,Visa,Corporate,47.38,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_Android,217,0
PAY_002799,Visa,Corporate,223.62,Food_Beverage,DE,GB,Match,Authenticated_Success,Mobile_iOS,2452,0
PAY_003000,Visa,Corporate,3.51,Apparel,GB,SG,Match,Failed,Tablet,1995,0
PAY_002987,Visa,Corporate,4.51,Digital_Gaming,IN,JP,Match,Exempt_LowRisk,Tablet,1407,0
PAY_000752,Visa,Corporate,35.23,Subscription,US,US,Match,Attempted_NoAuth,Tablet,263,0
PAY_000871,RuPay,Corporate,124.30,Subscription,US,US,Match,Attempted_NoAuth,Tablet,1493,0
PAY_001515,Visa,Credit,90.40,Travel_Airlines,DE,JP,Match,Authenticated_Success,Mobile_Android,1242,0
PAY_000478,Visa,Corporate,25.53,Luxury_Goods,US,US,Match,Attempted_NoAuth,Tablet,545,0
PAY_000589,Visa,Corporate,59.30,Subscription,US,US,Match,Attempted_NoAuth,Tablet,801,0
PAY_002312,Visa,Corporate,35.85,Apparel,US,US,Match,Attempted_NoAuth,Mobile_iOS,1064,0
PAY_000059,Visa,Corporate,4.50,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,45,0
PAY_000830,RuPay,Credit,277.69,Travel_Airlines,SG,SG,Match,Authenticated_Success,Mobile_Android,622,0
PAY_002822,Visa,Credit,15.90,Travel_Airlines,AU,FR,Match,Authenticated_Success,Mobile_Android,2773,0
PAY_000268,RuPay,Corporate,210.07,Subscription,SG,SG,Match,Authenticated_Success,Tablet,984,0
PAY_000278,Visa,Corporate,174.91,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Desktop_macOS,1747,0
PAY_002158,Mastercard,Corporate,683.13,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Tablet,2401,0
PAY_000473,RuPay,Corporate,1173.19,Subscription,JP,JP,Match,Authenticated_Success,Mobile_Android,2283,0
PAY_000643,RuPay,Corporate,12.22,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,109,0
PAY_002922,Visa,Corporate,10.82,Subscription,AU,GB,Match,Exempt_LowRisk,Tablet,1702,0
PAY_002141,RuPay,Corporate,249.46,Electronics,US,US,Match,Authenticated_Success,Tablet,816,0
PAY_000575,RuPay,Corporate,197.24,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,2022,0
PAY_001497,RuPay,Corporate,1602.14,Subscription,IN,JP,Match,Authenticated_Success,Mobile_Android,2950,0
PAY_002867,Visa,Corporate,18.29,Travel_Airlines,AU,CA,Match,Authenticated_Success,Tablet,2269,0
PAY_002343,Visa,Corporate,14.24,Apparel,SG,US,Match,Authenticated_Success,Mobile_Android,527,0
PAY_002077,Visa,Credit,353.44,Subscription,DE,GB,Match,Authenticated_Success,Mobile_iOS,2699,0
PAY_000087,Visa,Corporate,10.27,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,96,0
PAY_000089,Visa,Corporate,11.24,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,71,0
PAY_001009,Visa,Corporate,8.41,Electronics,US,US,Match,Attempted_NoAuth,Tablet,134,0
PAY_002470,RuPay,Credit,485.34,Travel_Airlines,CA,GB,Match,Authenticated_Success,Mobile_iOS,2708,0
PAY_001761,Visa,Credit,99.23,Travel_Airlines,JP,SG,Match,Attempted_NoAuth,Mobile_iOS,911,0
PAY_000282,Visa,Credit,32.68,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,184,0
PAY_002463,Visa,Corporate,6.68,Electronics,GB,SG,Match,Exempt_LowRisk,Mobile_Android,881,0
PAY_000719,Visa,Credit,995.92,Travel_Airlines,CA,GB,Match,Exempt_LowRisk,Mobile_Android,2207,0
PAY_001498,Visa,Credit,191.99,Travel_Airlines,FR,JP,Match,Attempted_NoAuth,Mobile_Android,3120,0
PAY_002999,Visa,Corporate,3.71,Subscription,AE,AU,Match,Failed,Tablet,3279,0
PAY_000892,RuPay,Corporate,449.96,Travel_Airlines,SG,US,Match,Attempted_NoAuth,Mobile_Android,2357,0
PAY_001698,RuPay,Corporate,1611.43,Travel_Airlines,FR,IN,Mismatch,Authenticated_Success,Mobile_iOS,2751,0
PAY_001332,Visa,Corporate,21.07,Food_Beverage,US,US,Match,Attempted_NoAuth,Tablet,343,0
PAY_000081,Visa,Corporate,5.07,Subscription,US,US,Match,Attempted_NoAuth,Tablet,22,0
PAY_001551,Visa,Corporate,181.10,Travel_Airlines,DE,IN,Match,Authenticated_Success,Tablet,1987,0
PAY_001144,RuPay,Corporate,812.52,Subscription,JP,JP,Match,Authenticated_Success,Mobile_iOS,2636,0
PAY_000338,Visa,Credit,610.87,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Desktop_macOS,1808,0
PAY_001499,Visa,Credit,792.44,Travel_Airlines,CA,FR,Match,Authenticated_Success,Mobile_iOS,3189,0
PAY_001410,Visa,Credit,52.07,Travel_Airlines,JP,SG,Match,Authenticated_Success,Desktop_macOS,751,0
PAY_000447,Visa,Corporate,144.63,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,672,0
PAY_000613,Visa,Corporate,35.82,Subscription,US,US,Match,Attempted_NoAuth,Mobile_Android,331,0
PAY_002779,Visa,Corporate,171.45,Electronics,CA,GB,Match,Failed,Mobile_iOS,2360,0
PAY_001593,Visa,Corporate,6.51,Travel_Airlines,GB,SG,Match,Authenticated_Success,Desktop_macOS,1091,0
PAY_000363,RuPay,Corporate,290.42,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Tablet,1290,0
PAY_002649,Visa,Corporate,17.63,Apparel,US,US,Match,Authenticated_Success,Tablet,866,0
PAY_001118,RuPay,Credit,2056.26,Subscription,IN,IN,Mismatch,Authenticated_Success,Mobile_Android,2306,0
PAY_001219,Visa,Credit,144.80,Travel_Airlines,CA,GB,Match,Authenticated_Success,Mobile_iOS,1377,0
PAY_000207,Visa,Corporate,13.74,Luxury_Goods,US,US,Match,Attempted_NoAuth,Tablet,211,0
PAY_002724,Visa,Corporate,23.84,Apparel,JP,SG,Match,Exempt_LowRisk,Mobile_iOS,1605,0
PAY_000017,Visa,Corporate,9.07,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,124,0
PAY_000918,RuPay,Credit,1057.73,Subscription,JP,SG,Match,Authenticated_Success,Desktop_macOS,1907,0
PAY_001019,Visa,Credit,790.52,Travel_Airlines,DE,GB,Match,Authenticated_Success,Mobile_Android,2836,0
PAY_000151,Visa,Credit,137.68,Travel_Airlines,SG,SG,Match,Authenticated_Success,Mobile_iOS,326,0
PAY_000440,RuPay,Corporate,355.16,Travel_Airlines,JP,SG,Match,Authenticated_Success,Mobile_iOS,628,0
PAY_002917,Visa,Corporate,52.75,Electronics,FR,JP,Match,Exempt_LowRisk,Mobile_iOS,2704,0
PAY_000834,RuPay,Credit,316.90,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_iOS,1517,0
PAY_002940,Visa,Corporate,22.95,Food_Beverage,CA,GB,Match,Exempt_LowRisk,Tablet,2286,0
PAY_001910,Visa,Credit,115.61,Subscription,CA,GB,Match,Exempt_LowRisk,Mobile_iOS,1204,0
PAY_000092,Visa,Corporate,35.93,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_Android,294,0
PAY_000226,RuPay,Corporate,51.12,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,563,0
PAY_002981,Visa,Corporate,29.36,Electronics,IN,SG,Match,Authenticated_Success,Tablet,3239,0
PAY_001825,Visa,Corporate,16.98,Digital_Gaming,US,US,Match,Exempt_LowRisk,Mobile_iOS,358,0
PAY_002824,RuPay,Corporate,108.94,Electronics,JP,JP,Match,Exempt_LowRisk,Tablet,1828,0
PAY_001046,Mastercard,Corporate,791.44,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_iOS,1706,0
PAY_001728,RuPay,Corporate,682.23,Luxury_Goods,SG,US,Match,Attempted_NoAuth,Mobile_iOS,2664,0
PAY_002559,Visa,Corporate,5.70,Food_Beverage,US,US,Match,Authenticated_Success,Tablet,267,0
PAY_002270,Visa,Corporate,255.17,Digital_Gaming,SG,US,Match,Authenticated_Success,Mobile_Android,1956,0
PAY_002493,Visa,Corporate,25.43,Apparel,US,US,Match,Authenticated_Success,Tablet,761,0
PAY_000722,Visa,Credit,118.25,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_Android,1131,0
PAY_001225,Visa,Corporate,154.01,Digital_Gaming,SG,US,Match,Exempt_LowRisk,Desktop_macOS,672,0
PAY_001042,RuPay,Corporate,205.96,Food_Beverage,US,US,Match,Attempted_NoAuth,Mobile_iOS,1724,0
PAY_001043,Visa,Corporate,49.87,Digital_Gaming,US,US,Match,Authenticated_Success,Mobile_iOS,730,0
PAY_001291,RuPay,Corporate,1598.14,Subscription,JP,JP,Match,Authenticated_Success,Mobile_iOS,2070,0
PAY_002775,Visa,Corporate,25.82,Apparel,SG,US,Match,Authenticated_Success,Mobile_iOS,1273,0
PAY_000166,RuPay,Corporate,313.80,Travel_Airlines,SG,SG,Match,Authenticated_Success,Mobile_Android,1201,0
PAY_001227,RuPay,Corporate,1204.55,Travel_Airlines,DE,GB,Match,Authenticated_Success,Mobile_iOS,2906,0
PAY_000993,Visa,Corporate,10.94,Digital_Gaming,US,US,Match,Attempted_NoAuth,Mobile_iOS,158,0
PAY_002035,RuPay,Credit,1094.91,Subscription,CA,DE,Match,Exempt_LowRisk,Mobile_iOS,2957,0
PAY_002396,Visa,Corporate,71.69,Subscription,DE,GB,Match,Authenticated_Success,Tablet,1697,0
PAY_000451,RuPay,Corporate,491.11,Travel_Airlines,JP,JP,Match,Authenticated_Success,Mobile_iOS,1577,0
PAY_000125,Visa,Corporate,7.07,Travel_Airlines,US,US,Match,Attempted_NoAuth,Desktop_macOS,104,0
PAY_001854,RuPay,Corporate,1471.10,Subscription,SG,SG,Match,Attempted_NoAuth,Mobile_Android,2583,0
PAY_002442,Visa,Corporate,240.24,Travel_Airlines,AE,AU,Match,Authenticated_Success,Tablet,3360,0
PAY_000303,Visa,Corporate,120.58,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,489,0
PAY_002315,Visa,Corporate,262.12,Travel_Airlines,AE,AU,Match,Authenticated_Success,Tablet,3443,0
PAY_000768,RuPay,Credit,497.93,Travel_Airlines,SG,SG,Match,Authenticated_Success,Mobile_iOS,723,0
PAY_002869,Visa,Corporate,17.24,Subscription,AU,DE,Match,Exempt_LowRisk,Tablet,2523,0
PAY_000296,RuPay,Corporate,408.74,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_iOS,2292,0
PAY_002079,RuPay,Credit,498.74,Travel_Airlines,FR,GB,Match,Authenticated_Success,Mobile_iOS,2739,0
PAY_002892,Visa,Corporate,76.84,Electronics,IN,SG,Match,Authenticated_Success,Mobile_iOS,3309,0
PAY_000968,RuPay,Credit,387.94,Travel_Airlines,US,SG,Match,Attempted_NoAuth,Mobile_Android,1121,0
PAY_000973,RuPay,Credit,547.92,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_Android,1788,0
PAY_002303,Visa,Corporate,12.56,Digital_Gaming,US,US,Match,Authenticated_Success,Mobile_Android,342,0
PAY_002661,Visa,Corporate,105.32,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,2033,0
PAY_000442,RuPay,Corporate,95.01,Travel_Airlines,US,US,Match,Authenticated_Success,Tablet,327,0
PAY_001987,RuPay,Corporate,418.07,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_iOS,2633,0
PAY_000049,Visa,Corporate,59.74,Travel_Airlines,US,US,Match,Attempted_NoAuth,Desktop_macOS,471,0
PAY_002813,Visa,Corporate,378.27,Electronics,GB,IN,Match,Exempt_LowRisk,Mobile_iOS,2481,0
PAY_001410,RuPay,Credit,2428.85,Subscription,DE,GB,Mismatch,Authenticated_Success,Mobile_Android,2720,0
PAY_001261,Visa,Corporate,101.36,Food_Beverage,US,US,Match,Attempted_NoAuth,Tablet,1604,0
PAY_000148,Visa,Credit,80.01,Travel_Airlines,IN,SG,Match,Authenticated_Success,Mobile_Android,708,0
PAY_000795,Visa,Corporate,11.35,Subscription,US,US,Match,Attempted_NoAuth,Tablet,171,0
PAY_001125,Visa,Corporate,11.42,Digital_Gaming,US,US,Match,Authenticated_Success,Tablet,204,0
PAY_001535,Visa,Corporate,36.14,Electronics,US,US,Match,Attempted_NoAuth,Mobile_iOS,647,0
PAY_001590,RuPay,Corporate,474.89,Travel_Airlines,IN,IN,Match,Attempted_NoAuth,Tablet,3317,0
PAY_001224,RuPay,Corporate,416.07,Subscription,US,SG,Match,Attempted_NoAuth,Mobile_iOS,1873,0
PAY_002958,Visa,Corporate,23.56,Subscription,CA,FR,Match,Authenticated_Success,Tablet,2923,0
PAY_002649,RuPay,Corporate,20.14,Subscription,US,SG,Match,Attempted_NoAuth,Tablet,527,0
PAY_002999,Visa,Corporate,3.70,Apparel,JP,SG,Match,Failed,Tablet,2310,0
PAY_000182,Visa,Corporate,13.29,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,127,0
PAY_001276,RuPay,Corporate,308.13,Subscription,SG,SG,Match,Attempted_NoAuth,Mobile_iOS,2341,0
PAY_002708,Visa,Corporate,366.39,Food_Beverage,DE,IN,Match,Exempt_LowRisk,Mobile_iOS,2392,0
PAY_002954,Visa,Corporate,4.38,Apparel,SG,US,Match,Exempt_LowRisk,Mobile_iOS,382,0
PAY_000502,Visa,Corporate,15.72,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,115,0
PAY_001308,RuPay,Corporate,247.15,Subscription,JP,JP,Match,Authenticated_Success,Tablet,2797,0
PAY_001355,RuPay,Corporate,43.58,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,309,0
PAY_002892,Visa,Corporate,63.22,Electronics,CA,FR,Match,Failed,Mobile_iOS,3150,0
PAY_001972,Visa,Corporate,752.15,Travel_Airlines,DE,IN,Match,Attempted_NoAuth,Mobile_iOS,3118,0
