date,description,debit,credit,balance,isSuspicious
14-06-2024,PCA:5001234567:765432109876543:ZOMATO,28900.69,0,4564509.45,0
01-04-2023,NETTXN:DARVEYS,0,435351.64,1991879.49,1
14-06-2024,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,39205.98,0,4743348.13,0
27-04-2023,REVOFNETTXN:1234567890,0,938272.25,1619194.47,0
04-06-2024,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,0,350279.21,823768.69,0
24-05-2024,NETTXN:Aug21Sal234TANGOEINDIA,0,395467.79,897393.62,0
10-06-2023,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,0,891898.18,4403668.04,0
12-06-2024,FundsTransfertoXX8765/CC001002010987654/MOBTXN,626781.58,0,3924193.05,0
28-04-2023,PCA:5001234567:567890123456789:BIGBAZAAR,0,543991.05,6081280.71,0
14-06-2024,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,47130.3,0,4630955.37,0
30-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,0,158007.99,541303.99,0
14-06-2024,NETTXN:TICKETBOOKINGYATRA,24232.45,0,4782554.11,0
29-01-2023,CRYPTOEXCHANGEBINANCE,119056.16,0,6864812.19,0
01-04-2023,NETTXN:DARVEYS,525465.99,0,3122206.93,1
08-04-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,0,739381.2,1930235.51,1
16-05-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,4979.27,0,2614485.48,0
02-04-2023,NETTXN:EBAY,0,294027.86,2196464.22,1
02-04-2023,CRYPTOEXCHANGEWAZIRX,762986.72,0,3234147.84,1
02-04-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,28876.35,0,3093330.58,0
28-03-2023,NETTXN:EBAY,289957.68,0,5561913.75,1
28-11-2023,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,0,578221.41,2370036.68,0
02-04-2023,NETTXN:farfetch,22063.21,0,3035674.59,0
02-04-2023,NETTXN:AMAZON,39854.95,0,2995819.64,0
02-04-2023,CRYPTOEXCHANGEBINANCE,44960.47,0,2950859.17,0
14-06-2024,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,3596.49,0,4326284.73,0
15-11-2023,FundsTransfertoXX8765/CC001002010987654/MOBTXN,395416.97,0,3708830.93,0
02-04-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),35592.78,0,3057737.8,0
08-11-2023,NETTXN:CASHDEPOSIT,0,874160.2,3482321.33,0
17-12-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),0,878477.59,6359930.51,0
21-01-2024,ATMWithdrawal,229373.76,0,196646.61,0
14-06-2024,PCA:5001234567:123456789012345:AMAZON,41891.81,0,4284392.92,0
09-01-2024,NETTXN:PAYBILL432109,0,407287.04,2152072.14,0
02-04-2023,CRYPTOEXCHANGEBINANCE,8198.62,0,2671545.61,0
29-01-2024,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),955349.87,0,1242863.91,0
08-02-2024,PCA:5001234567:345123987012345:DOMINOS,92938.51,0,103708.1,0
02-04-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,17362.08,0,2679744.23,0
02-04-2023,NETTXN:AJIOLUXE,45499.54,0,2626046.07,0
02-04-2023,CRYPTOEXCHANGEWAZIRX,5381.62,0,2614400.49,0
02-04-2023,NETTXN:FLIPKART,31428.7,0,2582971.79,0
17-07-2023,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,680401.44,0,1777882.87,0
10-07-2024,PCA:5001234567:450987650123456:EBAY,131020.29,0,154999.11,0
25-06-2024,PCA:5001234567:123456789012345:AMAZON,243137.61,0,6681616.1,1
02-04-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),6282.02,0,2573891.32,0
14-06-2024,PCA:5001234567:765432109876543:ZOMATO,33070.75,0,4189337.43,0
20-06-2024,FundsTransfertoXX8765,1775660.26,0,4386633.01,0
14-06-2024,REFUNDOF:ZOMATO,23185.79,0,4222408.18,0
24-06-2024,FundsTransfertoXX8765/CC001002010987654/MOBTXN,192944.62,0,2608161.13,0
25-06-2024,NETTXN:TICKETBOOKINGAIRINDIA,339294.84,0,2364191.96,1
20-06-2024,CRYPTOEXCHANGECOINBASE,953144.8,0,3189584.26,1
03-07-2024,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,0,573382.52,2284209.88,0
27-06-2024,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,0,186515.96,406678.47,0
02-07-2024,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),703480.14,0,3649702.93,0
04-04-2023,CRYPTOEXCHANGEWAZIRX,357904.17,0,1089104.82,1
26-03-2023,NETTXN:FLIPKART,831300.62,0,2576046.42,1
04-04-2023,NETTXN:TICKETBOOKINGINDIGO,221858.08,0,222272.62,1
03-04-2023,NETTXN:AJIOLUXE,0,478527.82,2259558.8,1
04-04-2023,PCA:5001234567:1234567891234:LOCALSHOP,405593.84,0,3072438.71,0
04-04-2023,PCA:5001234567:1234567891234:LOCALSHOP,819883.37,0,3026774.07,0
05-04-2023,CRYPTOEXCHANGEWAZIRX,442847.92,0,1552668.93,1
18-11-2024,PCA:5001234567:123456789012345:AMAZON,0,759981.76,3844697.15,1
05-04-2023,PCA:5001234567:1234567891234:LOCALSHOP,353862.22,0,414520.96,0
05-04-2023,NETTXN:FLIPKART,117300.53,0,2849809.22,0
06-04-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),0,187651.99,5200517.38,0
06-04-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),924479.48,0,4707311.91,0
06-04-2023,NETTXN:TICKETBOOKINGINDIGO,532071.98,0,155767.14,1
06-04-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,0,613767.6,1703770.67,1
05-12-2024,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,0,723187.04,4550974.63,0
07-04-2023,NETTXN:AJIOLUXE,0,345059.97,1447008.99,1
05-04-2023,NETTXN:TICKETBOOKINGYATRA,0,225327.77,3141961.68,1
05-04-2023,NETTXN:TICKETBOOKINGYATRA,774953.4,0,687839.12,1
30-06-2023,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,492503.53,0,671545.11,0
30-06-2023,PCA:5001234567:345123987012345:DOMINOS,263460.4,0,2966222.54,0
24-11-2023,CRYPTOEXCHANGEWAZIRX,0,411215.86,7416616.88,1
07-04-2023,NETTXN:TICKETBOOKINGINDIGO,942125.1,0,3079529.42,1
07-04-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,0,136581.41,3216110.83,0
07-04-2023,NETTXN:FLIPKART,108478.68,0,1141293.58,0
16-05-2023,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,10163.43,0,2604322.05,0
09-05-2023,PCA:5001234567:1234567891234:LOCALSHOP,0,591842.32,2456142.89,0
29-03-2023,NETTXN:DARVEYS,529612.89,0,7630764.3,1
22-03-2023,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,589914.03,0,287760.91,0
27-03-2023,PCA:5001234567:567890123456789:BIGBAZAAR,0,877140.19,981953.58,0
08-04-2023,NETTXN:TICKETBOOKINGINDIGO,0,759552.83,3461790.62,1
11-03-2023,REVOFNETTXN:1234567890,0,352257.08,2841970.72,0
11-03-2023,CRYPTOEXCHANGEWAZIRX,0,832201.34,5391794.01,1
16-05-2023,NETTXN:TICKETBOOKINGAIRINDIA,47175.16,0,2533879.94,0
25-02-2023,CRYPTOEXCHANGECOINBASE,851321.89,0,3975716.1,1
29-11-2024,PCA:5001234567:098765432109876:FLIPKART,989347.73,0,749542.22,1
16-10-2024,CASHDEPOSIT,45206.67,0,1597290.32,0
25-03-2023,NETTXN:PAYBILL987654,607424.4,0,1549902.27,0
16-03-2023,PCA:5001234567:1234567891234:LOCALSHOP,0,959337.03,7790844.21,0
16-10-2024,NETTXN:TICKETBOOKINGMAKEMYTRIP,29188.09,0,1568102.23,0
16-10-2024,PCA:5001234567:567890123456789:BIGBAZAAR,36827.06,0,1531275.17,0
16-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,0,107266.34,11843223.3,0
16-03-2023,NETTXN:TICKETBOOKINGINDIGO,0,444227.67,3701134.17,1
16-03-2023,NETTXN:EBAY,0,802261.71,8401245.16,1
15-03-2023,CRYPTOEXCHANGEWAZIRX,0,697252.97,8369461.27,1
16-05-2023,EMItowardsLoanNo00234567,5833.02,0,2646033.12,0
16-05-2023,REFUNDOF:ZOMATO,19187.6,0,2651866.14,0
16-05-2023,PCA:5001234567:345123987012345:DOMINOS,38254.43,0,2675090.53,0
16-05-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,43285.96,0,2718200.33,0
16-06-2023,CRYPTOEXCHANGEWAZIRX,695626.32,0,927113,1
17-03-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),899068.6,0,1958473.97,0
17-03-2023,NETTXN:TICKETBOOKINGINDIGO,0,557121.89,3869450.68,1
17-03-2023,NETTXN:TICKETBOOKINGYATRA,829164.25,0,6595289.97,1
17-03-2023,NETTXN:tatacliq,0,109108.34,8510353.5,0
04-08-2024,REFUNDOF:ZOMATO,25048.13,0,9209191.96,0
24-03-2023,REVOFNETTXN:1234567890,0,466606.08,3295263.1,0
16-03-2023,NETTXN:TICKETBOOKINGINDIGO,949603.53,0,3925598.8,1
20-08-2023,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,7576.98,0,2835648.75,0
16-03-2023,NETTXN:FLIPKART,518576.93,0,12376620.72,1
25-03-2023,CRYPTOEXCHANGECOINBASE,0,899233.83,5092377.82,1
01-04-2023,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,556774.88,0,1477310.71,0
18-03-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),0,975617.06,14978173.44,0
04-08-2024,NETTXN:PAYBILL123456,45613.17,0,8917340.45,0
19-03-2023,NETTXN:FLIPKART,598115.57,0,46919.35,1
19-03-2023,NETTXN:AMAZON,0,793054.35,7030099.32,1
12-07-2023,NETTXN:TICKETBOOKINGINDIGO,0,849752.69,1743903.11,1
05-07-2023,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,0,517636.55,4959150.84,0
08-07-2023,IMPS/NA/XXX5678/RRN:987654321098/MOBTXN,480622.65,0,137657.12,0
15-05-2023,CASHDEPOSIT,310454.52,0,3316074.91,0
29-07-2023,REVOFNETTXN:1234567890,273487.99,0,4058905.64,0
31-07-2023,PCA:5001234567:675849302948301:MUTUALFUNDS,583823.15,0,140304,0
20-07-2023,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,661173.59,0,2220431.13,0
24-05-2023,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,0,693213.14,1085414.27,0
12-07-2023,NETTXN:PAYBILL987654,364898.09,0,1072150.96,0
28-07-2023,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,664586.66,0,1712738.12,0
15-07-2023,NETTXN:Aug21Sal234TANGOEINDIA,0,469008.5,1255127.11,0
30-06-2023,FundsTransfertoXX8765/CC001002010123456/MOBTXN,979956.7,0,931690.2,0
19-07-2023,ATMWithdrawal,595316.49,0,1555174.79,0
21-07-2023,NETTXN:TICKETBOOKINGYATRA,0,19028.25,1141039.46,0
25-07-2023,FundsTransfertoXX8765/CC001002010123456/MOBTXN,0,363188.05,3487599.96,0
02-04-2023,NETTXN:DARVEYS,279192.79,0,508169.54,1
21-06-2023,PCA:5001234567:765432109876543:ZOMATO,0,228882.89,516643.79,0
14-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,0,183459.4,1861824.85,0
01-04-2023,NETTXN:EBAY,773112.11,0,2881803.46,1
15-03-2023,CRYPTOEXCHANGEBINANCE,791023.21,0,4025008.46,1
16-03-2023,NETTXN:AJIOLUXE,0,858358.81,1236657.29,1
15-03-2023,CRYPTOEXCHANGECOINBASE,0,660620.8,756126.64,1
16-03-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),0,700599.31,2527811.23,0
02-04-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),0,787366.53,9583814.14,0
02-12-2023,REFUNDOF:ZOMATO,0,365930.63,2661522.06,0
06-12-2023,PCA:5001234567:098765432109876:FLIPKART,0,258515.25,3284003.08,1
16-03-2023,NETTXN:TICKETBOOKINGINDIGO,30208.38,0,1607127.97,0
30-09-2023,NETTXN:TICKETBOOKINGINDIGO,0,196470.39,6966368.86,0
16-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,22112.83,0,1585015.13,0
16-03-2023,NETTXN:AJIOLUXE,32091.71,0,1552923.42,0
20-08-2023,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,19516.79,0,2582588.12,0
16-03-2023,NETTXN:AMAZON,23121.95,0,1529801.47,0
16-03-2023,NETTXN:farfetch,875343.66,0,1637336.34,1
16-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,35340.12,0,1494461.35,0
16-03-2023,NETTXN:AJIOLUXE,32549.7,0,1461911.65,0
16-03-2023,NETTXN:AMAZON,25501.96,0,1436409.69,0
02-10-2023,NETTXN:TICKETBOOKINGINDIGO,296887.44,0,711503.04,1
20-08-2023,IMPS/NA/XXX5678/RRN:987654321098/MOBTXN,42191.93,0,2540396.19,0
06-10-2023,PCA:5001234567:345123987012345:DOMINOS,331471.28,0,6182106.44,0
16-03-2023,NETTXN:AJIOLUXE,13964.1,0,1203636.67,0
25-09-2023,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,0,420891.89,4346490.69,0
16-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,49272.06,0,1154364.61,0
16-03-2023,PCA:5001234567:1234567891234:LOCALSHOP,43587.17,0,1110777.44,0
16-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,26911.77,0,1066339.24,0
28-05-2023,REFUNDOF:ZOMATO,274080.55,0,572696.32,0
07-02-2024,PCA:5001234567:345123987012345:DOMINOS,628174.35,0,5186691.64,0
23-08-2023,PCA:5001234567:765432109876543:ZOMATO,511972.99,0,377684.22,0
19-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,431074.26,0,6786732.46,1
20-08-2023,PCA:5001234567:098765432109876:FLIPKART,7054.32,0,2437502.15,0
19-03-2023,NETTXN:TICKETBOOKINGINDIGO,0,781401.67,9922820.99,1
20-08-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,7766.55,0,2511669.85,0
24-12-2023,PCA:5001234567:123456789012345:AMAZON,0,860082.13,2071509.89,1
20-08-2023,CASHDEPOSIT,14211.58,0,2444556.48,0
21-08-2023,PCA:5001234567:765432109876543:ZOMATO,935266.76,0,4575875.45,0
14-07-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,22096.59,0,13658688.57,0
20-08-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,14886.64,0,2422615.51,0
20-08-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,34653.74,0,2477016.12,0
25-01-2024,CRYPTOEXCHANGECOINBASE,140680.36,0,189759.43,0
14-07-2023,PCA:5001234567:345123987012345:DOMINOS,26956.1,0,13631732.46,0
29-03-2023,NETTXN:FLIPKART,0,170638.73,1112968.26,0
30-05-2023,EMItowardsLoanNo00234567,0,751109.65,4864344.48,0
05-08-2023,NETTXN:PAYBILL123456,0,57049.91,1479682.05,0
16-03-2023,NETTXN:DARVEYS,18539.21,0,988424.28,0
16-03-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),14377.49,0,1024510.92,0
16-03-2023,NETTXN:FLIPKART,27450.83,0,1038888.42,0
16-03-2023,NETTXN:TICKETBOOKINGINDIGO,17547.43,0,1006963.49,0
29-03-2023,NETTXN:TICKETBOOKINGYATRA,637046.8,0,7854939.2,1
18-03-2024,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,0,820339.99,951240.26,0
09-12-2023,NETTXN:PAYBILL987654,0,464865.68,1704088.25,0
30-10-2023,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,326995.4,0,3936089.68,0
16-03-2023,CRYPTOEXCHANGEWAZIRX,31143.44,0,949479.76,0
16-03-2023,CRYPTOEXCHANGEBINANCE,25565.49,0,923914.26,0
16-03-2023,CRYPTOEXCHANGECOINBASE,7801.08,0,980623.2,0
16-03-2023,NETTXN:EBAY,3259.69,0,920654.58,0
16-03-2023,NETTXN:tatacliq,43542.22,0,877112.36,0
16-03-2023,CRYPTOEXCHANGEBINANCE,25189.17,0,851923.19,0
17-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,0,262905.83,1097230.98,1
28-11-2023,PCA:5001234567:123456789012345:AMAZON,794789.82,0,1431423.46,1
31-03-2024,NETTXN:PAYBILL432109,852649.83,0,1234089.27,0
02-04-2024,REFUNDOF:ZOMATO,24894.67,0,7098551.39,0
18-03-2024,PCA:5001234567:567890123456789:BIGBAZAAR,0,410914.86,1888225.57,0
19-03-2023,NETTXN:AJIOLUXE,0,151062.99,1308951.59,0
20-03-2023,CRYPTOEXCHANGEBINANCE,0,971738.58,6824993.97,1
20-03-2023,NETTXN:tatacliq,909409.42,0,2278935.3,1
20-03-2023,CRYPTOEXCHANGECOINBASE,0,234443.38,913165.16,1
08-06-2023,NETTXN:PAYBILL123456,13130.74,0,346582.17,0
16-11-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,0,846881.44,4263085.07,0
25-11-2023,FundsTransfertoXX8765/CC001002010123456/MOBTXN,776765.35,0,889657.21,0
07-11-2023,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,587160.22,0,4770302.14,0
20-05-2024,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,5790.82,0,6491670.21,0
23-11-2023,NETTXN:PAYBILL123456,470488.6,0,809205.35,0
01-12-2023,NETTXN:PAYBILL987654,0,156983.9,297287.9,0
07-05-2024,IMPS/NA/XXX5678/RRN:987654321098/MOBTXN,414681.27,0,2086739.1,0
13-11-2023,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,0,813975.69,944653.34,0
17-11-2023,ATMWithdrawal,0,819781.43,1797005.32,0
18-05-2024,PCA:5001234567:1234567891234:LOCALSHOP,920815.05,0,290492.72,0
22-03-2023,NETTXN:FLIPKART,0,716073.26,1813304.24,1
22-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,0,721550.78,8335811.59,1
21-05-2024,IMPS/NA/XXX5678,1660831.93,0,6801028.52,0
22-05-2024,CRYPTOEXCHANGECOINBASE,22508.41,0,5069869.4,0
29-05-2024,PCA:5001234567:675849302948301:MUTUALFUNDS,733513.14,0,1010389.98,0
04-06-2024,PCA:5001234567:123456789012345:AMAZON,483802.83,0,9288797.63,1
24-03-2023,NETTXN:FLIPKART,0,777503.16,3809966.5,1
23-03-2023,NETTXN:FLIPKART,363129.13,0,5313242.34,1
24-03-2023,NETTXN:DARVEYS,992847.79,0,250106.87,1
25-03-2023,NETTXN:EBAY,506117.31,0,775777.33,1
25-03-2023,CRYPTOEXCHANGEBINANCE,0,664024.47,2942959.77,1
05-06-2024,PCA:5001234567:345123987012345:DOMINOS,0,220646.82,9168043.46,0
05-02-2024,NETTXN:PAYBILL123456,442106.04,0,4201481.76,0
25-03-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),0,878313.63,4112840.61,0
25-03-2023,CRYPTOEXCHANGEBINANCE,0,950204.53,2259156.11,1
31-01-2024,PCA:5001234567:1234567891234:LOCALSHOP,0,745211.18,5956207.01,0
24-06-2024,NETTXN:PAYBILL432109,2458.98,0,6436261.9,0
22-08-2024,PCA:5001234567:567890123456789:BIGBAZAAR,0,666588.97,1447147.28,0
02-08-2024,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,0,848846.96,2920356.86,0
06-02-2024,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,403342.24,0,5730906.1,0
20-08-2024,PCA:5001234567:675849302948301:MUTUALFUNDS,0,800869.61,3595771.33,0
06-09-2024,NETTXN:CASHDEPOSIT,975352.34,0,1013727.54,0
28-03-2023,CRYPTOEXCHANGEBINANCE,434759.02,0,3188344.72,1
26-07-2024,NETTXN:PAYBILL987654,0,493557.52,2904381.33,0
18-07-2024,NETTXN:TICKETBOOKINGAIRINDIA,290461.06,0,3806282.81,1
28-03-2023,NETTXN:AJIOLUXE,0,101597.03,476678.89,0
29-03-2023,PCA:5001234567:1234567891234:LOCALSHOP,952677.87,0,1678365.45,0
29-03-2023,NETTXN:TICKETBOOKINGINDIGO,883981.63,0,1527998.34,1
10-06-2023,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,0,413579.16,9836951.19,0
11-02-2023,CRYPTOEXCHANGEWAZIRX,0,739243.84,9442957.32,1
16-06-2023,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,0,497566.31,4075940.4,0
21-06-2023,PCA:5001234567:098765432109876:FLIPKART,0,903331.58,4893363.17,1
21-01-2023,NETTXN:PAYBILL123456,40126.39,0,5051845.52,0
30-03-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),0,759183.37,4578281.49,0
23-02-2024,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,366939.5,0,5357462.37,0
10-02-2024,CRYPTOEXCHANGECOINBASE,0,595377.13,7475631.47,1
30-11-2024,PCA:5001234567:450987650123456:EBAY,10043.47,0,101745.66,0
16-02-2024,PCA:5001234567:567890123456789:BIGBAZAAR,0,281669.68,957784.58,0
24-03-2024,FundsTransfertoXX8765/CC001002010123456/MOBTXN,0,265159.49,4324065.13,0
22-11-2024,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,0,15823.8,1795889.36,0
11-02-2024,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,0,426893.76,3247319.34,0
27-02-2024,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,0,519341.9,6015331.86,0
30-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,291618.5,0,7719959.46,1
30-03-2023,NETTXN:DARVEYS,0,102723.03,5449439.15,0
19-12-2024,NETTXN:TICKETBOOKINGAIRINDIA,88961.49,0,746675.27,0
21-12-2024,NETTXN:TICKETBOOKINGMAKEMYTRIP,50471.97,0,1183617.3,0
22-04-2023,NETTXN:DARVEYS,0,555350.43,1763487.39,1
08-04-2023,NETTXN:FLIPKART,965428.07,0,2104497.9,1
02-04-2023,NETTXN:tatacliq,164965.45,0,6660028.53,0
02-04-2023,NETTXN:TICKETBOOKINGYATRA,221574.5,0,1747255.84,1
02-04-2023,NETTXN:FLIPKART,459724.54,0,4118556.95,1
02-04-2023,CRYPTOEXCHANGECOINBASE,676262.65,0,4724596.55,1
06-04-2023,NETTXN:AJIOLUXE,521733.37,0,8215114.26,1
23-02-2023,NETTXN:farfetch,107497.4,0,2557231.21,0
05-04-2023,NETTXN:TICKETBOOKINGYATRA,303117.32,0,5346716.12,1
05-06-2024,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),0,61373.05,4510574.55,0
03-04-2023,NETTXN:AMAZON,0,259908.95,1464984.14,1
03-06-2024,NETTXN:TICKETBOOKINGMAKEMYTRIP,0,342302.21,3829902.17,1
03-04-2023,CRYPTOEXCHANGEBINANCE,0,676451.01,8396410.47,1
03-04-2023,NETTXN:TICKETBOOKINGAIRINDIA,527689.83,0,3739903.82,1
02-04-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),0,983859.43,1319192.52,0
03-04-2023,NETTXN:FLIPKART,0,108335.09,357876.87,0
02-04-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,173748.37,0,76358.5,0
14-07-2023,EMItowardsLoanNo00234567,18429.43,0,13463741.57,0
13-05-2023,FundsTransfertoXX8765/CC001002010987654/MOBTXN,401491.51,0,20380756.39,0
14-05-2023,NETTXN:PAYBILL987654,4587.75,0,3933318.26,0
04-04-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),817659.33,0,95505.83,0
05-04-2023,NETTXN:tatacliq,912930.69,0,834325.16,1
07-04-2023,CRYPTOEXCHANGECOINBASE,0,131103.54,375081.86,0
14-07-2023,PCA:5001234567:345123987012345:DOMINOS,35771.63,0,13511805.79,0
20-05-2023,CRYPTOEXCHANGECOINBASE,0,900386.81,9541053.52,1
08-04-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),815786.94,0,4497455.39,0
09-04-2023,NETTXN:DARVEYS,0,952392.63,2765696.87,1
13-02-2024,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,0,832307.26,5320508.99,0
10-07-2024,NETTXN:CASHDEPOSIT,0,43914.98,2881604.72,0
04-07-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,557443.21,0,15712230.09,0
16-07-2024,PCA:5001234567:1234567891234:LOCALSHOP,359658.35,0,2489713.63,0
01-08-2023,FundsTransfertoXX8765/CC001002010123456/MOBTXN,0,782045.09,13748446.72,0
10-06-2024,IMPS/NA/XXX5678/RRN:987654321098/MOBTXN,589718.03,0,2209835.84,0
01-07-2024,NETTXN:TICKETBOOKINGMAKEMYTRIP,622462.27,0,3207439.91,1
11-07-2024,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,730677.3,0,5890779.53,0
24-07-2024,NETTXN:Aug21Sal234TANGOEINDIA,650617.81,0,1712695.85,0
09-04-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),682443.82,0,1179381.03,0
08-09-2023,NETTXN:PAYBILL987654,0,936600.5,4106784.97,0
25-06-2024,NETTXN:TICKETBOOKINGINDIGO,415277.87,0,2013671.42,1
07-08-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),0,923478.67,2791512.83,0
28-03-2023,NETTXN:FLIPKART,0,746255.06,6990344.96,1
11-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,624984.04,0,1581378.79,1
13-04-2023,NETTXN:TICKETBOOKINGAIRINDIA,0,815096.06,7240478.83,1
12-04-2023,NETTXN:DARVEYS,605522.29,0,678721.78,1
12-04-2023,PCA:5001234567:1234567891234:LOCALSHOP,509135.37,0,4077292.64,0
14-04-2023,NETTXN:CASHDEPOSIT,0,1680407.18,2517132.65,0
14-04-2023,IMPS/NA/XXX5678,1512366.46,0,1004766.18,0
20-03-2023,NETTXN:EBAY,414391.35,0,1544082.62,1
07-02-2023,CRYPTOEXCHANGECOINBASE,0,294902.31,7451439.01,1
05-12-2023,PCA:5001234567:123456789012345:AMAZON,0,933713.74,10746683.25,1
09-02-2023,PCA:5001234567:1234567891234:LOCALSHOP,358296.84,0,2532733.88,0
04-09-2024,PCA:5001234567:567890123456789:BIGBAZAAR,0,913335.37,980863.74,0
09-02-2023,NETTXN:EBAY,0,515665.3,3048399.18,1
09-02-2023,NETTXN:EBAY,0,641509.69,3256432.15,1
07-02-2023,NETTXN:TICKETBOOKINGAIRINDIA,487393.74,0,2838220.47,1
10-02-2023,NETTXN:FLIPKART,148224.47,0,3818549.23,0
10-02-2023,NETTXN:FLIPKART,335900.13,0,7115538.88,1
10-02-2023,NETTXN:AJIOLUXE,0,417344.86,7310710.73,1
02-11-2024,PCA:5001234567:567890123456789:BIGBAZAAR,102024.53,0,1911646.9,0
07-12-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,0,477934.64,16178022.77,0
21-11-2023,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,0,486468.29,8640666.71,0
14-12-2023,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,0,918930.95,8398720.36,0
14-02-2023,NETTXN:TICKETBOOKINGAIRINDIA,0,264988.79,3861312.45,1
14-02-2023,NETTXN:AJIOLUXE,256880.51,0,7769616.96,1
