WireReferenceID,SenderInstitution_BIC,BeneficiaryInstitution_BIC,OriginCountry,DestinationCountry,TransferAmount_EUR,CurrencyPair,TransferMessageStandard,KYC_CustomerRiskRating,SanctionScreeningResult,SettlementDuration_Minutes,AML_SuspiciousActivityFlag
SWIFT_W91375,DBSSHKHH,RABONL2U,FR,DE,-77009.30,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,9.67,0
SWIFT_W91745,DBSSHKHH,SBININBB,IN,ES,-28219.36,EUR/SGD,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,24.92,0
SWIFT_W91116,DBSGSGSG,INGBNL2A,FR,CH,-56084.02,EUR/INR,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,9.46,0
SWIFT_W91458,DBSSHKHH,INGBNL2A,GB,ES,-16344.22,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,26.89,0
SWIFT_W91410,DBSGSGSG,INGBNL2A,FR,DE,-58371.27,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,19.22,0
SWIFT_W91725,DBSSHKHH,INGBNL2A,FR,DE,15555.03,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,13.88,0
SWIFT_W91702,DBSSHKHH,RABONL2U,IN,ES,171057.20,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,9.42,0
SWIFT_W91283,DBSGSGSG,INGBNL2A,DE,CH,-95631.95,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,2.99,0
SWIFT_W91408,DBSSHKHH,INGBNL2A,FR,DE,46591.60,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,12.31,0
SWIFT_W91686,DBSSHKHH,RABONL2U,GB,ES,-61882.46,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,29.62,0
SWIFT_W91785,DEUTDEDD,RABONL2U,GB,ES,-24061.89,EUR/INR,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,18.68,0
SWIFT_W91472,DBSGSGSG,INGBNL2A,FR,DE,12333.85,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,6.46,0
SWIFT_W91550,DBSSHKHH,INGBNL2A,GB,ES,142398.17,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,37.98,0
SWIFT_W91336,DBSGSGSG,INGBNL2A,FR,DE,15392.78,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,26.66,0
SWIFT_W91386,DBSGSGSG,INGBNL2A,FR,DE,-81263.17,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,14.66,0
SWIFT_W91472,DBSSHKHH,RABONL2U,GB,ES,-200155.30,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,18.74,0
SWIFT_W91520,DBSSHKHH,RABONL2U,GB,ES,-23324.04,EUR/SGD,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,18.75,0
SWIFT_W91538,DBSGSGSG,INGBNL2A,GB,ES,-20137.34,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,25.82,0
SWIFT_W91873,DBSSHKHH,RABONL2U,GB,ES,98452.34,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,45.59,0
SWIFT_W91560,DBSSHKHH,INGBNL2A,GB,ES,40065.84,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,39.79,0
SWIFT_W91328,DBSSHKHH,INGBNL2A,FR,DE,-38758.68,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,15.98,0
SWIFT_W91639,DBSSHKHH,RABONL2U,GB,ES,83508.40,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,14.34,0
SWIFT_W91668,DBSGSGSG,RABONL2U,GB,DE,80234.88,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,22.31,0
SWIFT_W91861,DEUTDEDD,RABONL2U,IN,GB,-43839.44,EUR/SGD,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,29.32,0
SWIFT_W91508,DBSGSGSG,INGBNL2A,FR,CH,-72500.70,EUR/INR,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,12.84,0
SWIFT_W91638,DBSGSGSG,INGBNL2A,GB,ES,86154.70,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,25.95,0
SWIFT_W91623,DBSSHKHH,RABONL2U,GB,ES,14347.90,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,51.32,0
SWIFT_W91308,DBSGSGSG,INGBNL2A,FR,DE,-46627.45,EUR/JPY,ISO20022_pacs008,Low_Risk,Clean_NoHit,13.07,0
SWIFT_W91403,DBSSHKHH,INGBNL2A,FR,DE,-25114.02,EUR/INR,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,23.89,0
SWIFT_W91789,DBSSHKHH,RABONL2U,IN,ES,64356.53,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,27.60,0
SWIFT_W91550,DBSGSGSG,INGBNL2A,FR,DE,-47483.00,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,23.61,0
SWIFT_W91617,DBSSHKHH,RABONL2U,GB,ES,-31444.98,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,15.13,0
SWIFT_W91627,DBSSHKHH,RABONL2U,GB,ES,59389.41,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,15.90,0
SWIFT_W91575,DBSSHKHH,RABONL2U,GB,ES,84248.95,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,27.82,0
SWIFT_W91473,DBSSHKHH,INGBNL2A,FR,DE,-63413.36,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,2.81,0
SWIFT_W91709,DBSGSGSG,RABONL2U,FR,DE,234657.73,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,51.58,0
SWIFT_W91650,DBSGSGSG,INGBNL2A,FR,ES,17682.03,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,18.58,0
SWIFT_W91385,DBSGSGSG,INGBNL2A,FR,DE,-16353.29,EUR/INR,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,16.91,0
SWIFT_W91419,DBSSHKHH,RABONL2U,FR,DE,-5215.05,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,22.76,0
SWIFT_W91803,DEUTDEDD,SBININBB,IN,ES,-159008.88,EUR/SGD,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,15.53,0
SWIFT_W91606,DBSSHKHH,RABONL2U,FR,ES,-87979.84,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,10.00,0
SWIFT_W91319,DBSGSGSG,INGBNL2A,FR,DE,-108074.82,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,2.16,0
SWIFT_W91467,DBSGSGSG,FABAEADX,FR,DE,24019.44,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,10.05,0
SWIFT_W91731,DEUTDEDD,RABONL2U,GB,GB,69769.99,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,33.53,0
SWIFT_W91617,DBSGSGSG,RABONL2U,GB,DE,132001.72,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,25.77,0
SWIFT_W91484,DBSSHKHH,INGBNL2A,FR,DE,31224.16,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,22.92,0
SWIFT_W91492,DBSGSGSG,INGBNL2A,FR,DE,30504.13,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,21.32,0
SWIFT_W91726,DBSSHKHH,RABONL2U,GB,ES,-66063.42,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,20.40,0
SWIFT_W91419,DBSGSGSG,INGBNL2A,FR,DE,-64924.08,EUR/JPY,ISO20022_pacs008,Low_Risk,Clean_NoHit,22.42,0
SWIFT_W91358,DBSGSGSG,INGBNL2A,DE,DE,-2896.24,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,9.95,0
SWIFT_W91240,DBSGSGSG,INGBNL2A,FR,DE,40204.29,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,11.83,0
SWIFT_W91622,DBSSHKHH,SBININBB,GB,ES,78547.80,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,11.19,0
SWIFT_W91471,DBSSHKHH,INGBNL2A,FR,DE,-6756.09,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,13.03,0
SWIFT_W91204,DBSGSGSG,INGBNL2A,FR,DE,-1418.24,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,10.79,0
SWIFT_W91219,DBSGSGSG,INGBNL2A,FR,CH,32090.82,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,16.79,0
SWIFT_W91409,DBSGSGSG,INGBNL2A,FR,DE,-36967.15,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,9.83,0
SWIFT_W91427,DBSSHKHH,RABONL2U,FR,DE,96640.02,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,17.57,0
SWIFT_W91608,DBSGSGSG,RABONL2U,FR,ES,205874.91,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,40.28,0
SWIFT_W91639,DBSGSGSG,INGBNL2A,FR,DE,107462.30,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,11.63,0
SWIFT_W91705,DBSSHKHH,RABONL2U,IN,ES,-70653.86,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,10.02,0
SWIFT_W91391,DBSSHKHH,INGBNL2A,FR,DE,-89929.73,EUR/JPY,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,15.50,0
SWIFT_W91820,DBSSHKHH,SBININBB,GB,ES,167304.92,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,35.08,0
SWIFT_W91715,DBSSHKHH,RABONL2U,IN,ES,156147.78,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,24.23,0
SWIFT_W91769,DBSSHKHH,RABONL2U,IN,ES,12438.47,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,32.86,0
SWIFT_W91596,DBSSHKHH,RABONL2U,GB,ES,-109712.93,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,3.05,0
SWIFT_W91537,DBSSHKHH,RABONL2U,GB,ES,-23200.13,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,28.47,0
SWIFT_W91330,DBSGSGSG,INGBNL2A,FR,DE,-39650.43,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,18.87,0
SWIFT_W91387,DBSGSGSG,INGBNL2A,FR,DE,9691.52,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,6.95,0
SWIFT_W91244,DBSGSGSG,INGBNL2A,FR,DE,-79514.08,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,10.59,0
SWIFT_W91676,DBSSHKHH,RABONL2U,GB,GB,122321.88,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,20.79,0
SWIFT_W91809,DBSSHKHH,RABONL2U,GB,ES,64961.69,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,16.92,0
SWIFT_W91397,DBSGSGSG,INGBNL2A,DE,DE,60826.66,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,30.76,0
SWIFT_W91818,DBSSHKHH,RABONL2U,GB,ES,140177.34,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,31.48,0
SWIFT_W91805,DBSSHKHH,RABONL2U,GB,ES,115185.09,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,20.83,0
SWIFT_W91727,DBSSHKHH,RABONL2U,GB,ES,52942.89,EUR/SGD,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,34.05,0
SWIFT_W91403,DBSGSGSG,INGBNL2A,FR,DE,20443.54,EUR/INR,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,23.23,0
SWIFT_W91338,DBSGSGSG,INGBNL2A,FR,DE,64907.38,EUR/INR,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,37.51,0
SWIFT_W91722,DBSGSGSG,RABONL2U,GB,ES,155571.83,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,28.99,0
SWIFT_W91608,DBSSHKHH,RABONL2U,GB,ES,46192.03,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,30.00,0
SWIFT_W91368,DBSGSGSG,INGBNL2A,FR,DE,-18724.01,EUR/JPY,ISO20022_pacs008,Low_Risk,Clean_NoHit,17.39,0
SWIFT_W91659,DBSSHKHH,RABONL2U,GB,ES,52541.46,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,9.65,0
SWIFT_W91284,DBSGSGSG,INGBNL2A,FR,CH,-33224.86,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,8.42,0
SWIFT_W91850,DEUTDEDD,SBININBB,GB,GB,-57995.59,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,16.26,0
SWIFT_W91452,DBSSHKHH,RABONL2U,GB,ES,-2728.17,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,17.31,0
SWIFT_W91634,DBSSHKHH,SBININBB,GB,ES,91458.38,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,21.46,0
SWIFT_W91394,DBSGSGSG,INGBNL2A,FR,CH,-43697.20,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,24.76,0
SWIFT_W91522,DBSGSGSG,INGBNL2A,FR,DE,53953.86,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,14.38,0
SWIFT_W91705,DBSSHKHH,INGBNL2A,GB,DE,-5384.43,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,21.69,0
SWIFT_W91513,DBSGSGSG,INGBNL2A,GB,ES,-34494.95,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,18.83,0
SWIFT_W91612,DBSSHKHH,RABONL2U,FR,ES,-141370.61,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,19.34,0
SWIFT_W91697,DBSSHKHH,RABONL2U,GB,ES,79945.93,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,32.57,0
SWIFT_W91355,CITIUS33,FABAEADX,FR,CH,-16441.60,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,18.99,0
SWIFT_W91416,DBSSHKHH,INGBNL2A,FR,DE,98063.90,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,27.80,0
SWIFT_W91278,DBSSHKHH,INGBNL2A,FR,DE,-67617.42,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,9.59,0
SWIFT_W91323,DBSGSGSG,INGBNL2A,FR,DE,424.48,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,14.76,0
SWIFT_W91338,DBSGSGSG,INGBNL2A,FR,DE,-19475.32,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,10.39,0
SWIFT_W91619,DBSSHKHH,SBININBB,IN,ES,100611.51,EUR/SGD,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,20.14,0
SWIFT_W91491,DBSGSGSG,INGBNL2A,GB,ES,-3247.42,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,21.50,0
SWIFT_W91369,DBSSHKHH,INGBNL2A,FR,DE,-133592.23,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,18.05,0
SWIFT_W91382,DBSGSGSG,INGBNL2A,FR,DE,13605.23,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,23.39,0
SWIFT_W91483,DBSGSGSG,RABONL2U,GB,DE,43245.45,EUR/INR,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,17.99,0
SWIFT_W91269,DBSGSGSG,FABAEADX,FR,DE,-76042.74,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,6.74,0
SWIFT_W91769,DBSGSGSG,RABONL2U,GB,ES,124258.94,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,11.45,0
SWIFT_W91582,DBSSHKHH,RABONL2U,GB,ES,-51299.33,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,3.43,0
SWIFT_W91384,DBSGSGSG,INGBNL2A,FR,DE,-47772.74,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,6.73,0
SWIFT_W91649,DBSSHKHH,SBININBB,GB,ES,211838.58,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,33.15,0
SWIFT_W91392,DBSGSGSG,INGBNL2A,FR,DE,-36014.82,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,23.20,0
SWIFT_W91472,DBSSHKHH,INGBNL2A,FR,ES,66108.51,EUR/JPY,ISO20022_pacs008,Low_Risk,Clean_NoHit,25.96,0
SWIFT_W91346,DBSGSGSG,INGBNL2A,FR,DE,-39581.55,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,15.81,0
SWIFT_W91306,DBSGSGSG,INGBNL2A,FR,DE,108655.21,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,10.81,0
SWIFT_W91548,DBSSHKHH,RABONL2U,GB,ES,19041.52,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,23.53,0
SWIFT_W91618,DBSSHKHH,RABONL2U,GB,DE,-3103.19,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,36.91,0
SWIFT_W91637,DBSSHKHH,INGBNL2A,FR,DE,-45856.88,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,11.77,0
SWIFT_W91567,DBSGSGSG,INGBNL2A,GB,DE,-55720.42,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,7.53,0
SWIFT_W91296,DBSGSGSG,INGBNL2A,FR,DE,-11886.56,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,10.49,0
SWIFT_W91370,DBSGSGSG,INGBNL2A,FR,DE,-54444.00,EUR/JPY,ISO20022_pacs008,Low_Risk,Clean_NoHit,21.04,0
SWIFT_W91598,DBSSHKHH,RABONL2U,GB,ES,-88940.47,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,19.33,0
SWIFT_W91379,DBSGSGSG,INGBNL2A,FR,DE,90272.59,EUR/JPY,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,24.83,0
SWIFT_W91399,DBSGSGSG,INGBNL2A,FR,DE,14448.74,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,6.61,0
SWIFT_W91420,DBSSHKHH,INGBNL2A,GB,DE,7583.07,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,23.50,0
SWIFT_W91809,DEUTDEDD,RABONL2U,GB,ES,-63894.19,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,35.81,0
SWIFT_W91681,DBSSHKHH,RABONL2U,GB,ES,20212.06,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,13.35,0
SWIFT_W91584,DBSSHKHH,RABONL2U,GB,ES,13610.33,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,3.42,0
SWIFT_W91368,DBSGSGSG,INGBNL2A,FR,DE,106107.18,EUR/JPY,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,21.93,0
SWIFT_W91401,DBSSHKHH,INGBNL2A,FR,DE,97288.02,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,35.73,0
SWIFT_W91451,DBSSHKHH,INGBNL2A,FR,DE,-47513.85,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,22.73,0
SWIFT_W91513,DBSSHKHH,RABONL2U,GB,DE,30443.01,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,12.42,0
SWIFT_W91473,DBSGSGSG,INGBNL2A,FR,DE,84472.09,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,20.08,0
SWIFT_W91467,DBSGSGSG,INGBNL2A,FR,DE,-25925.73,EUR/JPY,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,20.91,0
SWIFT_W91328,DBSGSGSG,INGBNL2A,FR,DE,-47199.47,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,21.41,0
SWIFT_W91516,DBSSHKHH,RABONL2U,GB,ES,128596.95,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,28.14,0
SWIFT_W91351,DBSGSGSG,RABONL2U,FR,DE,27412.35,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,18.42,0
SWIFT_W91524,DBSGSGSG,INGBNL2A,FR,DE,3689.13,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,23.47,0
SWIFT_W91746,DBSSHKHH,RABONL2U,GB,ES,2045.22,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,15.69,0
SWIFT_W91458,DBSGSGSG,INGBNL2A,FR,DE,117483.99,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,19.37,0
SWIFT_W91394,DBSGSGSG,INGBNL2A,FR,ES,90470.05,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,14.49,0
SWIFT_W91391,DBSGSGSG,INGBNL2A,FR,DE,-2490.80,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,19.10,0
SWIFT_W91440,DBSGSGSG,INGBNL2A,FR,DE,125227.50,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,15.45,0
SWIFT_W91619,DBSSHKHH,RABONL2U,GB,ES,-59295.16,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,4.48,0
SWIFT_W91432,DBSGSGSG,INGBNL2A,FR,DE,65000.44,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,36.02,0
SWIFT_W91558,DBSSHKHH,RABONL2U,GB,ES,-79797.02,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,12.97,0
SWIFT_W91564,DBSSHKHH,SBININBB,IN,ES,-16559.18,EUR/SGD,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,23.54,0
SWIFT_W91291,CITIUS33,FABAEADX,DE,CH,72158.06,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,17.19,0
SWIFT_W91224,DBSGSGSG,FABAEADX,DE,CH,-6506.18,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,15.63,0
SWIFT_W91363,DBSGSGSG,INGBNL2A,FR,DE,100587.21,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,23.01,0
SWIFT_W91465,DBSGSGSG,INGBNL2A,FR,DE,6759.94,EUR/JPY,ISO20022_pacs008,Low_Risk,Clean_NoHit,23.13,0
SWIFT_W91349,DBSGSGSG,INGBNL2A,FR,DE,-72943.52,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,14.33,0
SWIFT_W91419,DBSGSGSG,RABONL2U,GB,DE,-64142.38,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,18.20,0
SWIFT_W91629,DEUTDEDD,SBININBB,IN,GB,112568.33,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,23.34,0
SWIFT_W91447,DBSSHKHH,INGBNL2A,FR,DE,-75752.04,EUR/INR,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,8.31,0
SWIFT_W91366,DBSGSGSG,INGBNL2A,FR,DE,-63343.66,EUR/INR,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,26.36,0
SWIFT_W91520,DBSSHKHH,INGBNL2A,FR,DE,-61765.13,EUR/JPY,ISO20022_pacs008,Low_Risk,Clean_NoHit,26.89,0
SWIFT_W91058,CITIUS33,FABAEADX,DE,CH,-87875.12,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,6.96,0
SWIFT_W91575,DBSSHKHH,RABONL2U,FR,ES,97825.73,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,27.98,0
SWIFT_W91462,DBSSHKHH,INGBNL2A,FR,DE,52520.74,EUR/INR,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,21.11,0
SWIFT_W91503,DBSGSGSG,INGBNL2A,FR,DE,-3155.82,EUR/INR,ISO20022_pacs008,PEP_Politically_Exposed,Clean_NoHit,22.41,0
SWIFT_W91487,DBSSHKHH,INGBNL2A,FR,DE,-160.48,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,25.99,0
SWIFT_W91409,DBSSHKHH,RABONL2U,GB,ES,-53948.84,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,23.05,0
SWIFT_W91572,DBSSHKHH,INGBNL2A,FR,DE,89763.67,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,29.97,0
SWIFT_W91379,DBSGSGSG,INGBNL2A,FR,DE,-41984.96,EUR/INR,ISO20022_pacs008,Low_Risk,Clean_NoHit,5.92,0
SWIFT_W91302,DBSGSGSG,INGBNL2A,GB,DE,-148649.97,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,17.90,0
SWIFT_W91526,DBSSHKHH,RABONL2U,GB,ES,-4331.37,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,20.99,0
SWIFT_W91541,DBSSHKHH,RABONL2U,GB,DE,18708.86,EUR/JPY,SEPA_Instant_Credit,Low_Risk,Clean_NoHit,27.62,0
SWIFT_W91524,DBSSHKHH,RABONL2U,GB,ES,-48519.04,EUR/JPY,SEPA_Instant_Credit,PEP_Politically_Exposed,Clean_NoHit,11.61,0
